GameState,PossibleArrows,WinProb,TieProb
1328380016475000,1;59;,0,1
1328384916475800,3;,1,0
1328380016475800,3;49;,0,1
1328385016475900,1;,1,0
1328380016475900,1;50;,0,1
1328380016470000,1;3;49;50;58;59;,1,0
1328490016475800,3;38;,0,1
1328490016475900,6;34;,1,0
1328490016470000,3;6;34;38;58;59;,1,0
1328500016475900,1;38;,0,1
1328500016476200,3;33;,1,0
1328500016470000,1;3;33;38;59;62;,1,0
1328510016475800,6;33;,1,0
1328510016476200,1;34;,1,0
1328510016470000,1;6;33;34;58;62;,0.5,0.5
1328580016474900,3;38;,0,1
1328580016475100,6;33;,1,0
1328580016470000,3;6;33;38;49;51;,1,0
1328590016474900,6;34;,1,0
1328590016475000,1;38;,0,1
1328590016470000,1;6;34;38;49;50;,1,0
1328620016475000,3;33;,0,1
1328620016475100,1;34;,0,1
1328620016470000,1;3;33;34;50;51;,1,0
1328000016470000,1;3;6;33;34;38;49;50;51;58;59;62;,1,0
1328344716495900,6;,1,0
1328340016495900,6;47;,0,1
1328344316496200,7;,1,0
1328340016496200,7;43;,1,0
1328340016490000,6;7;43;47;59;62;,1,0
1328384716495800,3;,1,0
1328380016495800,3;47;,0,1
1328384216495900,7;,1,0
1328380016495900,7;42;,0,1
1328380016490000,3;7;42;47;58;59;,1,0
1328394316495800,6;,1,0
1328390016495800,6;43;,0,1
1328394216496200,3;,0,1
1328390016496200,3;42;,0,1
1328390016490000,3;6;42;43;58;62;,1,0
1328420016495900,7;38;,1,0
1328420016496200,3;39;,0,1
1328420016490000,3;7;38;39;59;62;,1,0
1328430016495800,6;39;,0,1
1328430016496200,7;34;,1,0
1328430016490000,6;7;34;39;58;62;,1,0
1328470016495800,3;38;,0,1
1328470016495900,6;34;,0,1
1328470016490000,3;6;34;38;58;59;,1,0
1328580016490000,3;6;38;39;43;47;,1,0
1328590016490000,6;7;34;38;42;47;,1,0
1328620016490000,3;7;34;39;42;43;,1,0
1328000016490000,3;6;7;34;38;39;42;43;47;58;59;62;,1,0
1328334616505900,7;,1,0
1328330016505900,7;46;,1,0
1328334716506200,3;,0,1
1328330016506200,3;47;,1,0
1328330016500000,3;7;46;47;59;62;,1,0
1328384316505700,7;,1,0
1328380016505700,7;43;,0,1
1328384716505900,1;,1,0
1328380016505900,1;47;,0,1
1328380016500000,1;7;43;47;57;59;,1,0
1328394616505700,3;,1,0
1328390016505700,3;46;,0,1
1328394316506200,1;,0,1
1328390016506200,1;43;,1,0
1328390016500000,1;3;43;46;57;62;,1,0
1328430016505700,7;38;,0,1
1328430016506200,1;39;,1,0
1328430016500000,1;7;38;39;57;62;,1,0
1328460016505700,3;39;,0,1
1328460016505900,7;33;,0,1
1328460016500000,3;7;33;39;57;59;,1,0
1328470016505900,1;38;,0,1
1328470016506200,3;33;,0,1
1328470016500000,1;3;33;38;59;62;,1,0
1328570016500000,3;7;38;39;43;46;,1,0
1328590016500000,1;7;33;38;46;47;,1,0
1328620016500000,1;3;33;39;43;47;,1,0
1328000016500000,1;3;7;33;38;39;43;46;47;57;59;62;,0.833333,0.166667
1328334716515800,6;,1,0
1328330016515800,6;47;,1,0
1328334216516200,7;,0,1
1328330016516200,7;42;,1,0
1328330016510000,6;7;42;47;58;62;,0.5,0.5
1328344616515700,7;,1,0
1328340016515700,7;46;,1,0
1328344716516200,1;,0,1
1328340016516200,1;47;,1,0
1328340016510000,1;7;46;47;57;62;,0.5,0.5
1328394216515700,6;,1,0
1328390016515700,6;42;,0,1
1328394616515800,1;,1,0
1328390016515800,1;46;,0,1
1328390016510000,1;6;42;46;57;58;,1,0
1328420016515700,6;39;,0,1
1328420016516200,7;33;,1,0
1328420016510000,6;7;33;39;57;62;,0.5,0.5
1328460016515700,7;34;,0,1
1328460016515800,1;39;,0,1
1328460016510000,1;7;34;39;57;58;,1,0
1328470016515800,6;33;,0,1
1328470016516200,1;34;,1,0
1328470016510000,1;6;33;34;58;62;,1,0
1328570016510000,6;7;34;39;42;46;,0.5,0.5
1328580016510000,1;6;33;39;46;47;,1,0
1328620016510000,1;7;33;34;42;47;,1,0
1328000016510000,1;6;7;33;34;39;42;46;47;57;58;62;,1,0
1328334616555800,3;,1,0
1328330016555800,3;46;,0,1
1328334216555900,6;,1,0
1328330016555900,6;42;,1,0
1328330016550000,3;6;42;46;58;59;,1,0
1328344316555700,6;,1,0
1328340016555700,6;43;,1,0
1328344616555900,1;,1,0
1328340016555900,1;46;,0,1
1328340016550000,1;6;43;46;57;59;,1,0
1328384216555700,3;,1,0
1328380016555700,3;42;,0,1
1328384316555800,1;,1,0
1328380016555800,1;43;,0,1
1328380016550000,1;3;42;43;57;58;,1,0
1328420016555700,3;38;,0,1
1328420016555900,6;33;,1,0
1328420016550000,3;6;33;38;57;59;,1,0
1328430016555700,6;34;,1,0
1328430016555800,1;38;,0,1
1328430016550000,1;6;34;38;57;58;,1,0
1328460016555800,3;33;,0,1
1328460016555900,1;34;,0,1
1328460016550000,1;3;33;34;58;59;,1,0
1328570016550000,3;6;34;38;42;43;,0,1
1328580016550000,1;3;33;38;43;46;,0.5,0.5
1328590016550000,1;6;33;34;42;46;,0,1
1328000016550000,1;3;6;33;34;38;42;43;46;57;58;59;,1,0
1328340016570000,6;7;43;46;51;55;,1,0
1328380016570000,3;7;42;43;50;55;,1,0
1328390016570000,3;6;42;46;50;51;,1,0
1328420016570000,3;6;38;39;51;55;,1,0
1328430016570000,6;7;34;38;50;55;,1,0
1328460016570000,3;7;34;39;50;51;,1,0
1328500016570000,3;7;38;39;43;46;,1,0
1328510016570000,6;7;34;39;42;46;,1,0
1328550016570000,3;6;34;38;42;43;,1,0
1328000016570000,3;6;7;34;38;39;42;43;46;50;51;55;,0.833333,0.166667
1328330016580000,3;6;46;47;51;55;,1,0
1328380016580000,1;3;43;47;49;55;,1,0
1328390016580000,1;6;43;46;49;51;,1,0
1328430016580000,1;6;38;39;49;55;,1,0
1328460016580000,1;3;33;39;51;55;,1,0
1328470016580000,3;6;33;38;49;51;,1,0
1328490016580000,3;6;38;39;43;47;,1,0
1328510016580000,1;6;33;39;46;47;,1,0
1328550016580000,1;3;33;38;43;46;,1,0
1328000016580000,1;3;6;33;38;39;43;46;47;49;51;55;,0.833333,0.166667
1328330016590000,6;7;42;46;50;55;,1,0
1328340016590000,1;6;46;47;49;55;,1,0
1328380016590000,1;7;42;47;49;50;,1,0
1328420016590000,6;7;33;38;49;55;,1,0
1328460016590000,1;7;33;34;50;55;,1,0
1328470016590000,1;6;34;38;49;50;,1,0
1328490016590000,6;7;34;38;42;47;,1,0
1328500016590000,1;7;33;38;46;47;,1,0
1328550016590000,1;6;33;34;42;46;,1,0
1328000016590000,1;6;7;33;34;38;42;46;47;49;50;55;,1,0
1328330016620000,3;7;42;47;50;51;,0,1
1328340016620000,1;7;43;47;49;51;,0.5,0.5
1328390016620000,1;3;42;43;49;50;,0,1
1328420016620000,3;7;33;39;49;51;,0,1
1328430016620000,1;7;34;39;49;50;,0.5,0.5
1328470016620000,1;3;33;34;50;51;,0,1
1328490016620000,3;7;34;39;42;43;,0,1
1328500016620000,1;3;33;39;43;47;,0,1
1328510016620000,1;7;33;34;42;47;,0,1
1328000016620000,1;3;7;33;34;39;42;43;47;49;50;51;,1,0
1328000016000000,1;3;6;7;33;34;38;39;42;43;46;47;49;50;51;55;57;58;59;62;,1,0
1330425916335200,7;,0,1
1330420016335200,7;59;,1,0
1330426016335500,3;,0,1
