GameState,PossibleArrows,WinProb,TieProb
125732988468352,8;,1,0
125732753587840,14;,1,0
125732787142528,8;,0,1
125731948277760,8;14;48;50;58;62;,1,0
125738273291264,10;,1,0
125738290068544,8;,1,0
125738122296896,10;,1,0
125738139074176,8;,1,0
125737316986880,8;10;48;49;57;58;,1,0
125740437551680,14;,1,0
125740420774784,10;,1,0
125739464470528,10;14;41;46;57;58;,1,0
125741578402304,10;,1,0
125741511293824,8;,1,0
125740538212352,8;10;40;46;58;62;,1,0
125742568258048,14;,1,0
125742652144192,8;,1,0
125741611954176,8;14;40;41;57;62;,1,0
125749128146944,10;14;40;46;48;50;,1,0
125750201888768,8;14;41;46;48;49;,1,0
125754496856064,8;10;40;41;49;50;,1,0
125731847629888,11;,1,0
125731830852800,10;,1,0
125731730189888,10;,1,0
125731696635520,11;,1,0
125730874548224,10;11;49;51;57;58;,1,0
125732938148864,10;,1,0
125732921371840,8;,1,0
125732803931776,8;,1,0
125732753600192,10;,1,0
125731948290048,8;10;48;51;58;59;,1,0
125733978336256,11;,1,0
125734011890752,8;,1,0
125733827341888,11;,1,0
125733844119232,8;,1,0
125733022031872,8;11;48;49;57;59;,1,0
125740454341184,10;,1,0
125740420786816,11;,1,0
125739464482816,10;11;41;42;57;59;,1,0
125741511305728,11;,1,0
125741528083072,8;,1,0
125740538224640,8;11;40;42;58;59;,1,0
125743642012160,10;,1,0
125743658789440,8;,1,0
125742685708288,8;10;40;41;57;58;,1,0
125749128159232,10;11;40;42;48;51;,1,0
125750201901056,8;11;40;41;49;51;,1,0
125751275642880,8;10;41;42;48;49;,1,0
125740538298368,10;11;19;22;58;62;,1,0
125741612040192,11;14;17;19;57;62;,1,0
125742685782016,10;14;17;22;57;58;,1,0
125749128232960,10;14;19;22;50;51;,1,0
125750201974784,11;14;17;22;49;51;,1,0
125754496942080,10;11;17;19;49;50;,1,0
125739464560640,10;14;19;22;58;59;,1,0
125741612044288,8;14;16;19;59;62;,1,0
125742685786112,8;10;16;22;58;62;,1,0
125750201978880,8;14;19;22;48;51;,1,0
125751275720704,10;14;16;22;48;50;,1,0
125754496946176,8;10;16;19;50;51;,1,0
125739464564736,11;14;17;22;57;59;,1,0
125740538306560,8;11;16;22;59;62;,1,0
125742685790208,8;14;16;17;57;62;,1,0
125749128241152,11;14;16;22;48;51;,1,0
125751275724800,8;14;17;22;48;49;,1,0
125754496950272,8;11;16;17;49;51;,1,0
125739464581120,10;11;17;19;57;58;,1,0
125740538322944,8;10;16;19;58;59;,1,0
125741612064768,8;11;16;17;57;59;,1,0
125749128257536,10;11;16;19;48;50;,1,0
125750201999360,8;11;17;19;48;49;,1,0
125751275741184,8;10;16;17;49;50;,1,0
125731948396544,10;14;19;22;58;59;,1,0
125733022138368,11;14;17;22;57;59;,1,0
125737317105664,10;11;17;19;57;58;,1,0
125749128265728,10;11;19;22;42;46;,1,0
125750202007552,11;14;17;19;41;46;,1,0
125751275749376,10;14;17;22;41;42;,1,0
125730874658816,10;11;19;22;58;62;,1,0
125733022142464,8;11;16;22;59;62;,1,0
125737317109760,8;10;16;19;58;59;,1,0
125750202011648,8;11;19;22;40;46;,1,0
125751275753472,8;10;16;22;42;46;,1,0
125754496978944,10;11;16;19;40;42;,1,0
125730874662912,11;14;17;19;57;62;,1,0
125731948404736,8;14;16;19;59;62;,1,0
125737317113856,8;11;16;17;57;59;,1,0
125749128273920,11;14;16;19;40;46;,1,0
125751275757568,8;14;16;17;41;46;,1,0
125754496983040,8;11;17;19;40;41;,1,0
125730874667008,10;14;17;22;57;58;,1,0
125731948408832,8;10;16;22;58;62;,1,0
125733022150656,8;14;16;17;57;62;,1,0
125749128278016,10;14;16;22;40;42;,1,0
125750202019840,8;14;17;22;40;41;,1,0
125754496987136,8;10;16;17;41;42;,1,0
125730874691584,10;14;19;22;50;51;,1,0
125733022175232,11;14;16;22;48;51;,1,0
125737317142528,10;11;16;19;48;50;,1,0
125739464626176,10;11;19;22;42;46;,1,0
125741612109824,11;14;16;19;40;46;,1,0
125742685851648,10;14;16;22;40;42;,1,0
125730874695680,11;14;17;22;49;51;,1,0
125731948437504,8;14;19;22;48;51;,1,0
125737317146624,8;11;17;19;48;49;,1,0
125739464630272,11;14;17;19;41;46;,1,0
125740538372096,8;11;19;22;40;46;,1,0
125742685855744,8;14;17;22;40;41;,1,0
125731948441600,10;14;16;22;48;50;,1,0
125733022183424,8;14;17;22;48;49;,1,0
125737317150720,8;10;16;17;49;50;,1,0
125739464634368,10;14;17;22;41;42;,1,0
125740538376192,8;10;16;22;42;46;,1,0
125741612118016,8;14;16;17;41;46;,1,0
125730874712064,10;11;17;19;49;50;,1,0
125731948453888,8;10;16;19;50;51;,1,0
125733022195712,8;11;16;17;49;51;,1,0
125740538388480,10;11;16;19;40;42;,1,0
125741612130304,8;11;17;19;40;41;,1,0
125742685872128,8;10;16;17;41;42;,1,0
125687924785152,8;10;11;14;16;17;19;22;40;41;42;46;48;49;50;51;57;58;59;62;,1,0
125801556903104,58;,1,0
125801640789184,53;,0,1
125801506571584,59;,1,0
125801657566528,50;,1,0
125801657568384,21;,1,0
125801640791360,19;,0,1
125801556905600,19;,1,0
125801506574016,21;,1,0
125800667709440,19;21;50;53;58;59;,1,0
125802630644800,59;,1,0
125802731308096,53;,0,1
125802563536064,61;,0,1
125802764862656,49;,1,0
