GameState,PossibleArrows,WinProb,TieProb
1028590005325500,22;41;,0,1
1028590005320000,22;23;41;46;49;55;,1,0
1028620005324100,23;51;,0,1
1028620005324700,19;49;,0,1
1028620005324900,19;47;,0,1
1028620005325100,23;41;,0,1
1028620005320000,19;23;41;47;49;51;,1,0
1028000005320000,19;22;23;41;46;47;49;51;55;57;59;62;,0,1
1028436205334800,23;,1,0
1028430005334800,23;62;,0,1
1028435605335500,22;,1,0
1028430005335500,22;56;,0,1
1028435505335600,22;,1,0
1028430005335600,22;55;,0,1
1028434805336200,23;,1,0
1028430005336200,23;48;,0,1
1028430005330000,22;23;48;55;56;62;,1,0
1028465605335100,23;,1,0
1028460005335100,23;56;,0,1
1028465905335500,16;,1,0
1028460005335500,16;59;,0,1
1028465105335600,23;,1,0
1028460005335600,23;51;,0,1
1028465505335900,16;,1,0
1028460005335900,16;55;,0,1
1028460005330000,16;23;51;55;56;59;,1,0
1028475905334800,22;,1,0
1028470005334800,22;59;,0,1
1028476205335100,16;,1,0
1028470005335100,16;62;,0,1
1028474805335900,22;,1,0
1028470005335900,22;48;,0,1
1028475105336200,16;,1,0
1028470005336200,16;51;,0,1
1028470005330000,16;22;48;51;59;62;,1,0
1028486205334300,23;,1,0
1028480005334300,23;62;,1,0
1028485905334700,22;,1,0
1028480005334700,22;59;,0,1
1028480005335900,22;47;,0,1
1028480005336200,23;43;,1,0
1028480005330000,22;23;43;47;59;62;,1,0
1028515605334600,23;,1,0
1028510005334600,23;56;,0,1
1028516205334700,16;,1,0
1028510005334700,16;62;,0,1
1028510005335600,23;46;,0,1
1028510005336200,16;47;,0,1
1028510005330000,16;23;46;47;56;62;,1,0
1028555605334300,22;,1,0
1028550005334300,22;56;,0,1
1028555905334600,16;,1,0
1028550005334600,16;59;,0,1
1028550005335600,22;43;,0,1
1028550005335900,16;46;,0,1
1028550005330000,16;22;43;46;56;59;,1,0
1028560005334300,22;55;,0,1
1028560005334600,23;51;,0,1
1028560005335100,23;46;,0,1
1028560005335500,22;43;,0,1
1028560005330000,22;23;43;46;51;55;,1,0
1028590005334600,16;55;,0,1
1028590005334700,22;48;,0,1
1028590005334800,22;47;,0,1
1028590005335500,16;46;,0,1
1028590005330000,16;22;46;47;48;55;,1,0
1028620005334300,23;48;,0,1
1028620005334700,16;51;,0,1
1028620005334800,23;43;,0,1
1028620005335100,16;47;,0,1
1028620005330000,16;23;43;47;48;51;,1,0
1028000005330000,16;22;23;43;46;47;48;51;55;56;59;62;,0.333333,0.666667
1028415905384800,23;,1,0
1028410005384800,23;59;,0,1
1028415605385500,19;,1,0
1028410005385500,19;56;,0,1
1028415505385600,19;,1,0
1028410005385600,19;55;,0,1
1028414805385900,23;,1,0
1028410005385900,23;48;,0,1
1028410005380000,19;23;48;55;56;59;,1,0
1028435605384900,23;,1,0
1028430005384900,23;56;,0,1
1028435705385500,16;,1,0
1028430005385500,16;57;,0,1
1028434905385600,23;,1,0
1028430005385600,23;49;,0,1
1028435505385700,16;,1,0
1028430005385700,16;55;,0,1
1028430005380000,16;23;49;55;56;57;,1,0
1028475705384800,19;,1,0
1028470005384800,19;57;,0,1
1028475905384900,16;,1,0
1028470005384900,16;59;,0,1
1028474805385700,19;,1,0
1028470005385700,19;48;,0,1
1028474905385900,16;,1,0
1028470005385900,16;49;,0,1
1028470005380000,16;19;48;49;57;59;,1,0
1028485905384100,23;,1,0
1028480005384100,23;59;,0,1
1028485705384700,19;,1,0
1028480005384700,19;57;,0,1
1028480005385700,19;47;,0,1
1028480005385900,23;41;,0,1
1028480005380000,19;23;41;47;57;59;,1,0
1028495605384300,23;,1,0
1028490005384300,23;56;,0,1
1028495905384700,16;,1,0
1028490005384700,16;59;,0,1
1028490005385600,23;43;,0,1
1028490005385900,16;47;,0,1
1028490005380000,16;23;43;47;56;59;,1,0
1028555605384100,19;,1,0
1028550005384100,19;56;,0,1
1028555705384300,16;,1,0
1028550005384300,16;57;,0,1
1028550005385600,19;41;,0,1
1028550005385700,16;43;,0,1
1028550005380000,16;19;41;43;56;57;,1,0
1028560005384100,19;55;,0,1
1028560005384300,23;49;,0,1
1028560005384900,23;43;,0,1
1028560005385500,19;41;,0,1
1028560005380000,19;23;41;43;49;55;,1,0
1028570005384300,16;55;,0,1
1028570005384700,19;48;,0,1
1028570005384800,19;47;,0,1
1028570005385500,16;43;,0,1
1028570005380000,16;19;43;47;48;55;,1,0
1028590005384100,23;48;,0,1
1028590005384700,16;49;,0,1
1028590005384800,23;41;,0,1
1028590005384900,16;47;,0,1
1028590005380000,16;23;41;47;48;49;,1,0
1028000005380000,16;19;23;41;43;47;48;49;55;56;57;59;,0,1
