GameState,PossibleArrows,WinProb,TieProb
77432893910784,7;29;,1,0
77432893910848,4;31;,1,0
77435041394368,7;28;,1,0
77435041394432,3;31;,1,0
77437188878016,4;29;,0,1
77437188878144,3;28;,0,1
77441483844928,7;28;,1,0
77441483845056,4;29;,1,0
77442557586624,7;29;,1,0
77442557586752,3;31;,1,0
77443631328448,4;31;,1,0
77443631328704,3;28;,1,0
77378133073920,3;4;7;28;29;31;51;53;55;59;60;61;,1,0
77431820173056,5;31;,1,0
77431820173120,7;28;,1,0
77435041398400,4;31;,0,1
77435041398528,7;26;,1,0
77437188882048,5;28;,0,1
77437188882240,4;26;,1,0
77440410107200,4;31;,1,0
77440410107328,5;28;,1,0
77442557590656,5;31;,1,0
77442557590848,7;26;,1,0
77443631332480,7;28;,1,0
77443631332800,4;26;,1,0
77378133078016,4;5;7;26;28;31;50;53;55;58;60;61;,1,0
77431820177088,7;29;,1,0
77431820177216,3;31;,1,0
77432893918848,5;31;,1,0
77432893919040,7;26;,1,0
77437188886144,3;29;,0,1
77437188886208,5;26;,1,0
77440410111168,5;31;,1,0
77440410111424,3;29;,1,0
77441483852928,7;29;,1,0
77441483853248,5;26;,1,0
77443631336576,3;31;,1,0
77443631336640,7;26;,1,0
77378133082112,3;5;7;26;29;31;50;51;55;58;59;61;,1,0
77431820189376,5;28;,1,0
77431820189440,3;29;,1,0
77432893931136,4;29;,0,1
77432893931264,5;26;,1,0
77435041414784,3;28;,0,1
77435041414848,4;26;,1,0
77440410123456,4;29;,1,0
77440410123584,3;28;,1,0
77441483865216,5;28;,1,0
77441483865408,4;26;,1,0
77442557607040,3;29;,0,1
77442557607104,5;26;,1,0
77378133094400,3;4;5;26;28;29;50;51;53;58;59;60;,1,0
77424304008960,5;31;,1,0
77424304009024,7;28;,1,0
77425377750720,7;29;,1,0
77425377750848,3;31;,1,0
77428598976192,5;28;,0,1
77428598976256,3;29;,0,1
77378133106688,3;5;7;28;29;31;43;44;47;59;60;61;,1,0
77423230271232,7;29;,1,0
77423230271296,4;31;,1,0
77425377754752,5;31;,0,1
77425377754944,7;26;,1,0
77428598980224,4;29;,0,1
77428598980352,5;26;,1,0
77378133110784,4;5;7;26;29;31;42;44;47;58;60;61;,1,0
77423230279360,7;28;,1,0
77423230279424,3;31;,1,0
77424304021120,4;31;,1,0
77424304021248,7;26;,1,0
77428598988416,3;28;,0,1
77428598988480,4;26;,1,0
77378133118976,3;4;7;26;28;31;42;43;47;58;59;60;,1,0
77423230287552,4;29;,1,0
77423230287680,3;28;,1,0
77424304029312,5;28;,1,0
