GameState,PossibleArrows,WinProb,TieProb
18545675542528,19;23;35;38;46;47;,0,1
18548896768000,16;23;38;39;40;46;,0.5,0.5
18552117993472,16;19;35;39;40;47;,0.5,0.5
18503363411584,47;,0,1
18503514406528,38;,0,1
18503380189056,42;,0,1
18503430520704,39;,0,1
18502725873664,38;39;42;47;58;62;,0,1
18509738753536,47;,0,1
18509956857344,34;,0,1
18509822639744,40;,0,1
18509839416960,39;,0,1
18509168324608,34;39;40;47;56;58;,0,1
18510879604224,42;,0,1
18510946713088,38;,0,1
18510812495744,40;,0,1
18510913159040,34;,0,1
18510242066432,34;38;40;42;56;62;,0,1
18522841759232,22;,1,0
18522724319104,23;,0,1
18522053226496,22;23;40;47;56;62;,0.5,0.5
18527052840448,23;,1,0
18527136726656,16;,0,1
18526348193792,16;23;42;47;56;58;,0.5,0.5
18528093027968,22;,0,1
18528126582656,16;,0,1
18527421935616,16;22;40;42;58;62;,0,1
18528495677440,22;23;34;39;58;62;,0,1
18530643161088,16;23;38;39;56;62;,0.5,0.5
18536011870208,16;22;34;38;56;58;,0.5,0.5
18545675546624,22;23;34;38;42;47;,0,1
18547823030272,16;22;38;39;40;47;,0,1
18552117997568,16;23;34;39;40;42;,0,1
18503313096320,46;,0,1
18503497645696,35;,0,1
18503363428032,42;,0,1
18503430536896,38;,0,1
18502725890048,35;38;42;46;58;59;,0,1
18506517544448,46;,1,0
18506718871040,34;,1,0
18506584653440,40;,1,0
18506618207872,38;,0,1
18505947115520,34;38;40;46;56;58;,1,0
18509755547136,42;,0,1
18509872987648,35;,0,1
18509738770112,40;,0,1
18509839433408,34;,0,1
18509168340992,34;35;40;42;56;59;,0,1
18522824998400,19;,1,0
18522724335296,22;,0,1
18522053242880,19;22;40;46;56;59;,1,0
18523831631360,22;,1,0
18523898740352,16;,0,1
18523126984704,16;22;42;46;56;58;,0.5,0.5
18527019302528,19;,0,1
18527052857024,16;,0,1
18526348210176,16;19;40;42;58;59;,0.5,0.5
18528495693824,19;22;34;38;58;59;,0,1
18530643177472,16;22;35;38;56;59;,0.5,0.5
18534938144768,16;19;34;35;56;58;,1,0
18545675563008,19;22;34;35;42;46;,0,1
18547823046656,16;19;35;38;40;46;,0,1
18548896788480,16;22;34;38;40;42;,0,1
18505947119616,34;38;46;47;50;55;,1,0
18509168345088,34;35;42;47;51;55;,0,1
18510242086912,35;38;42;46;50;51;,0,1
18522053246976,19;22;46;47;51;55;,1,0
18523126988800,22;23;42;46;50;55;,1,0
18526348214272,19;23;42;47;50;51;,1,0
18530643181568,22;23;35;38;51;55;,1,0
18534938148864,19;23;34;35;50;55;,1,0
18536011890688,19;22;34;38;50;51;,1,0
18539233116160,19;23;35;38;46;47;,1,0
18540306857984,22;23;34;38;42;47;,1,0
18544601825280,19;22;34;35;42;46;,1,0
18502725902336,35;38;46;47;51;55;,0,1
18505947127808,38;39;40;46;48;55;,1,0
18509168353280,35;39;40;47;48;51;,0.5,0.5
18523126996992,16;22;46;47;48;55;,1,0
18526348222464,16;19;40;47;51;55;,1,0
18527421964288,19;22;40;46;48;51;,1,0
18528495706112,19;22;38;39;51;55;,0,1
18534938157056,16;19;35;39;48;55;,1,0
18536011898880,16;22;35;38;48;51;,0.5,0.5
18537085640704,19;22;35;39;46;47;,0,1
18540306866176,16;22;38;39;40;47;,0.5,0.5
18544601833472,16;19;35;38;40;46;,1,0
18502725906432,38;39;42;46;50;55;,0.5,0.5
18509168357376,34;39;40;42;48;55;,0,1
18510242099200,34;38;40;46;48;50;,0,1
18522053259264,22;23;40;46;48;55;,0.5,0.5
18526348226560,16;23;40;42;50;55;,0.5,0.5
18527421968384,16;22;42;46;48;50;,0.5,0.5
18528495710208,22;23;34;38;50;55;,0,1
18530643193856,16;22;38;39;48;55;,0.5,0.5
18534938161152,16;23;34;39;48;50;,0.5,0.5
18537085644800,22;23;34;39;42;46;,0,1
18539233128448,16;23;38;39;40;46;,0.5,0.5
18544601837568,16;22;34;38;40;42;,0.5,0.5
18502725918720,35;39;42;47;50;51;,0,1
18505947144192,34;39;40;47;48;50;,0,1
18510242111488,34;35;40;42;48;51;,0,1
18522053271552,19;23;40;47;48;51;,0,1
18523127013376,16;23;42;47;48;50;,0,1
18527421980672,16;19;40;42;50;51;,0,1
18528495722496,19;23;34;39;50;51;,0,1
18530643206144,16;23;35;39;48;51;,0,1
18536011915264,16;19;34;35;48;50;,0,1
18537085657088,19;23;34;35;42;47;,0,1
18539233140736,16;19;35;39;40;47;,0,1
18540306882560,16;23;34;39;40;42;,0,1
18485545795584,16;19;22;23;34;35;38;39;40;42;46;47;48;50;51;55;56;58;59;62;,0.833333,0.166667
18575589255680,61;,0,1
18575689918976,55;,0,1
18575555701696,56;,1,0
18575606033344,53;,0,1
18575455038784,56;,0,1
18575606033728,47;,0,1
18575337598400,61;,0,1
18575689919936,40;,0,1
18575455038976,53;,0,1
18575555702272,47;,1,0
18575337598784,55;,0,1
18575589257024,40;,0,1
18574666506240,40;47;53;55;56;61;,0.5,0.5
18577736739520,56;,0,1
18577753516736,55;,0,1
18577619299264,59;,0,1
18577803848640,48;,0,1
18577602522112,59;,0,1
18577803848704,47;,0,1
18577535413696,56;,0,1
18577753517504,43;,0,1
18577535413760,55;,0,1
18577736740352,43;,0,1
18577602522816,48;,0,1
18577619300032,47;,0,1
18576813989888,43;47;48;55;56;59;,0,1
18579850668544,59;,0,1
18579951331840,53;,0,1
18579766782656,61;,0,1
18579984886464,48;,0,1
18579682896896,61;,0,1
18579984886784,43;,0,1
18579632565568,59;,0,1
18579951332672,40;,0,1
18579632565952,53;,0,1
18579850669760,40;,0,1
18579682897728,48;,0,1
18579766783808,43;,0,1
18578961473536,40;43;48;53;59;61;,0,1
18598204943680,23;,0,1
18598238498240,19;,0,1
18598104280768,23;,0,1
18598137835328,19;,0,1
18597215084544,19;23;53;55;59;61;,0,1
18601459723264,23;,0,1
18601375837632,21;,0,1
18601359060480,21;,1,0
18601241620288,23;,0,1
18600436310016,21;23;48;55;56;61;,0.5,0.5
18605721136128,21;,0,1
18605670804800,19;,0,1
18605620473344,19;,0,1
18605536587456,21;,0,1
18604731277312,19;21;48;53;56;59;,0,1
18606828432064,23;,0,1
18606794877888,21;,0,1
18605805019136,21;23;43;47;59;61;,0,1
18612163586560,23;,0,1
18612113255360,19;,0,1
18611173728256,19;23;40;47;56;59;,0.5,0.5
18614344624640,19;,0,1
18614260738752,21;,0,1
18613321211904,19;21;40;43;56;61;,0.5,0.5
18614394953728,19;21;43;47;53;55;,0,1
18617616179200,21;23;40;47;48;53;,0,1
18619763662848,19;23;40;43;48;55;,0,1
18572368034432,61;,0,1
18572468697728,55;,0,1
18572334480320,58;,0,1
18572418366400,53;,0,1
18572233817408,58;,0,1
18572418366784,47;,0,1
18572149931456,61;,0,1
18572468698560,42;,0,1
18572233817728,53;,0,1
18572334481024,47;,0,1
18572149931840,55;,0,1
18572368035648,42;,0,1
18571445284864,42;47;53;55;58;61;,0,1
18577736743424,58;,0,1
18577787075072,55;,0,1
18577652857792,56;,0,1
18577753521088,50;,0,1
18577602526336,56;,0,1
18577753521280,47;,0,1
18577485086144,58;,0,1
18577787076032,40;,0,1
18577602526720,50;,0,1
18577652858368,47;,0,1
18577485086336,55;,0,1
18577736744576,40;,0,1
18576813993984,40;47;50;55;56;58;,0,1
18579800340992,61;,0,1
18579984890368,50;,0,1
18579850672768,56;,0,1
18579901004416,53;,0,1
18579632569472,61;,0,1
18579984891008,40;,0,1
18579666124096,56;,0,1
18579901005120,42;,0,1
18579666124288,53;,0,1
18579850673664,42;,0,1
18579632570176,50;,0,1
18579800342336,40;,0,1
18578961477632,40;42;50;53;56;61;,0,1
18598238502016,23;,0,1
18598188170688,21;,0,1
18598137839232,21;,0,1
18598053953344,23;,0,1
18597215088640,21;23;50;55;58;61;,0,1
18600302099776,23;,0,1
18600385985984,16;,0,1
18600251768320,23;,0,1
18600285323072,16;,0,1
18599362572288,16;23;53;55;56;61;,0,1
18605670808704,21;,0,1
18605704363328,16;,0,1
18605570145792,21;,0,1
18605620477568,16;,0,1
18604731281408,16;21;50;53;56;58;,0,1
18608975919616,23;,0,1
18608892033984,21;,0,1
18607952506880,21;23;40;47;56;61;,0,1
18612113259136,23;,0,1
18612146813888,16;,0,1
18611173732352,16;23;42;47;56;58;,0,1
18614294297088,21;,0,1
18614344628864,16;,0,1
18613321216000,16;21;40;42;58;61;,0,1
18614394957824,21;23;42;47;50;53;,0,1
18616542441472,16;21;40;47;53;55;,0,1
18619763666944,16;23;40;42;50;55;,0,1
18572368042688,58;,0,1
18572418374336,55;,0,1
18572284156864,59;,0,1
18572435151808,50;,0,1
18572233825408,59;,0,1
18572435152000,47;,0,1
18572166716864,58;,0,1
18572418375104,43;,0,1
18572166717056,55;,0,1
18572368043648,43;,0,1
18572233825984,50;,0,1
18572284157632,47;,0,1
18571445293056,43;47;50;55;58;59;,0,1
18575589268096,56;,1,0
18575606045312,55;,0,1
18575471827904,58;,0,1
18575639600064,48;,0,1
18575455050752,58;,1,0
18575639600128,47;,0,1
18575371165120,56;,1,0
18575606046144,42;,0,1
18575371165184,55;,1,0
18575589268992,42;,1,0
18575455051392,48;,1,0
18575471828608,47;,0,1
18574666518528,42;47;48;55;56;58;,1,0
18579766794880,59;,0,1
18579951344256,48;,0,1
18579800349376,56;,0,1
18579901012672,50;,0,1
18579666131968,59;,0,1
18579951344640,42;,0,1
18579682909312,56;,0,1
18579901013120,43;,0,1
18579682909696,50;,0,1
18579800350208,43;,0,1
18579666132672,48;,0,1
18579766795968,42;,0,1
18578961485824,42;43;48;50;56;59;,0,1
18600352439296,23;,0,1
18600302108096,19;,0,1
18600285330944,19;,1,0
18600167890624,23;,0,1
18599362580480,19;23;48;55;56;59;,1,0
18601375849600,23;,0,1
18601409404352,16;,0,1
18601275186688,23;,0,1
18601359072896,16;,0,1
18600436322304,16;23;50;55;56;58;,0,1
18605704371200,19;,0,1
18605721148544,16;,0,1
18605536599680,19;,0,1
18605570154176,16;,0,1
18604731289600,16;19;48;50;58;59;,0.5,0.5
18606794889856,23;,0,1
18606778112960,19;,0,1
18605805031424,19;23;42;47;58;59;,0,1
18608892041920,23;,0,1
18608942373824,16;,0,1
18607952515072,16;23;43;47;56;59;,0,1
18614260750976,19;,0,1
18614294305472,16;,0,1
18613321224192,16;19;42;43;56;58;,1,0
18614394966016,19;23;42;43;50;55;,0,1
18616542449664,16;19;43;47;48;55;,0,1
18617616191488,16;23;42;47;48;50;,0,1
18572334496384,59;,0,1
18572435159680,53;,0,1
18572284164800,61;,0,1
18572468714176,50;,0,1
18572166724736,61;,0,1
18572468714624,43;,0,1
18572149947712,59;,0,1
18572435160384,42;,0,1
18572149948096,53;,0,1
18572334497472,42;,0,1
18572166725440,50;,0,1
18572284165952,43;,0,1
18571445301248,42;43;50;53;59;61;,0,1
18575555721728,58;,1,0
18575639607808,53;,0,1
18575471835776,61;,0,1
18575689939584,48;,1,0
18575371172864,61;,0,1
18575689939968,42;,1,0
18575337618752,58;,0,1
18575639608640,40;,0,1
18575337619072,53;,0,1
18575555722880,40;,1,0
18575371173696,48;,0,1
18575471836992,42;,0,1
18574666526720,40;42;48;53;58;61;,0.5,0.5
18577652873728,59;,0,1
18577803868672,50;,0,1
18577619319488,58;,0,1
18577787091648,48;,0,1
18577535433728,58;,1,0
18577787091968,43;,0,1
18577485102208,59;,0,1
18577803869312,40;,0,1
18577535434368,48;,1,0
18577619320448,43;,0,1
18577485102784,50;,0,1
18577652874944,40;,0,1
18576814010368,40;43;48;50;58;59;,0.5,0.5
18598204963968,21;,0,1
18598188186944,19;,0,1
18598104301184,19;,0,1
18598053969600,21;,0,1
18597215105024,19;21;50;53;58;59;,0,1
18600386001920,19;,0,1
18600352447808,16;,0,1
18600251784896,16;,0,1
18600167898944,19;,0,1
18599362588672,16;19;48;53;59;61;,0,1
18601409412096,21;,0,1
18601459743872,16;,0,1
18601241640576,21;,0,1
18601275195200,16;,0,1
18600436330496,16;21;48;50;58;61;,0.5,0.5
18606828452480,19;,0,1
18606778120896,21;,0,1
18605805039616,19;21;42;43;58;61;,0,1
18608942381568,21;,0,1
18608975936192,16;,0,1
18607952523264,16;21;40;43;59;61;,0,1
18612146829824,19;,0,1
18612163607168,16;,0,1
18611173748736,16;19;40;42;58;59;,0.5,0.5
18616542457856,19;21;40;43;48;53;,0,1
18617616199680,16;21;40;42;50;53;,0,1
18619763683328,16;19;42;43;48;50;,0.5,0.5
18575320845632,58;,0,1
18575639612736,39;,0,1
18575236959680,61;,0,1
18575689944512,34;,0,1
18575320845952,53;,0,1
18575555726976,39;,1,0
18575236960064,55;,0,1
18575589281600,34;,0,1
18574666530816,34;39;53;55;58;61;,0.5,0.5
18577468329088,59;,0,1
18577803873408,39;,0,1
18577401220544,58;,0,1
18577787096512,35;,0,1
18577401220736,55;,0,1
18577736765056,35;,0,1
18577468329664,50;,0,1
18577652879040,39;,0,1
18576814014464,35;39;50;55;58;59;,0,1
18579548703872,61;,0,1
18579984911488,35;,0,1
18579531926848,59;,0,1
18579951357248,34;,0,1
18579531927232,53;,0,1
18579850694336,34;,0,1
18579548704576,50;,0,1
18579800362816,35;,0,1
18578961498112,34;35;50;53;59;61;,0,1
18591762517312,23;,0,1
18591796071872,19;,0,1
18591661854400,23;,0,1
18591695408960,19;,0,1
18590772658176,19;23;53;55;59;61;,0,1
18592869813376,23;,0,1
18592819482048,21;,0,1
18592769150592,21;,1,0
18592685264704,23;,0,1
18591846400000,21;23;50;55;58;61;,0.5,0.5
18597131226240,21;,0,1
18597114449216,19;,0,1
18597030563456,19;,0,1
18596980231872,21;,0,1
18596141367296,19;21;50;53;58;59;,0,1
18607952527360,21;23;35;39;59;61;,0,1
18611173752832,19;23;34;39;58;59;,0.5,0.5
18613321236480,19;21;34;35;58;61;,0.5,0.5
18616542461952,19;21;35;39;53;55;,0,1
18617616203776,21;23;34;39;50;53;,0,1
18619763687424,19;23;34;35;50;55;,0,1
18572099628352,59;,0,1
18572435172672,39;,0,1
18572032519616,61;,0,1
18572468727232,35;,0,1
18572099628736,53;,0,1
18572334509760,39;,0,1
18572032520000,55;,0,1
18572368064320,35;,0,1
18571445313536,35;39;53;55;59;61;,0,1
18575320853504,61;,0,1
18575689952256,39;,1,0
18575287299520,56;,1,0
18575606066624,37;,0,1
18575287299584,55;,1,0
18575589289472,37;,1,0
18575320854336,48;,0,1
18575471849280,39;,0,1
18574666539008,37;39;48;55;56;61;,1,0
18579582266368,59;,0,1
18579951365120,37;,0,1
18579548712256,56;,0,1
18579901033792,35;,0,1
18579548712448,53;,0,1
18579850702336,35;,0,1
18579582267072,48;,0,1
18579766816448,37;,0,1
18578961506304,35;37;48;53;56;59;,0,1
18592785935680,23;,0,1
18592869821888,16;,0,1
18592735604224,23;,1,0
18592769158976,16;,0,1
18591846408192,16;23;53;55;56;61;,0.5,0.5
18594983750656,23;,1,0
18594933419456,19;,0,1
18594916642304,19;,1,0
18594799201984,23;,0,1
18593993891840,19;23;48;55;56;59;,1,0
18597164788736,19;,0,1
18597131234624,16;,0,1
18597030571712,16;,0,1
18596946685760,19;,0,1
18596141375488,16;19;48;53;59;61;,0,1
18605805051904,19;23;37;39;59;61;,0,1
18611173761024,16;23;35;39;56;59;,0.5,0.5
18613321244672,16;19;35;37;56;61;,1,0
18614394986496,19;23;35;37;53;55;,0,1
18617616211968,16;23;37;39;48;53;,0.5,0.5
18619763695616,16;19;35;39;48;55;,0.5,0.5
18572099632256,61;,0,1
18572468731008,39;,0,1
18572066078144,58;,0,1
18572418399680,37;,0,1
18572066078336,55;,0,1
18572368068224,37;,0,1
18572099632960,50;,0,1
18572284182336,39;,0,1
18571445317632,37;39;50;55;58;61;,0,1
18577468341248,58;,0,1
18577787108352,39;,0,1
18577384455616,56;,0,1
18577753554368,34;,0,1
18577384455680,55;,0,1
18577736777216,34;,0,1
18577468341888,48;,0,1
18577619336832,39;,0,1
18576814026752,34;39;48;55;56;58;,0,1
18579531938816,61;,0,1
18579984923648,34;,0,1
18579582270592,56;,0,1
18579901037696,37;,0,1
18579582270976,50;,0,1
18579800374784,37;,0,1
18579531939648,48;,0,1
18579766820672,34;,0,1
18578961510400,34;37;48;50;56;61;,0,1
18591796083712,23;,0,1
18591712198080,21;,0,1
18591695420928,21;,1,0
18591577980736,23;,0,1
18590772670464,21;23;48;55;56;61;,0.5,0.5
18594933423232,23;,0,1
18594966977984,16;,0,1
18594832760320,23;,1,0
18594916646528,16;,0,1
18593993895936,16;23;50;55;56;58;,0.5,0.5
18597114461184,21;,0,1
18597164792960,16;,0,1
18596946689664,21;,0,1
18596980244288,16;,0,1
18596141379584,16;21;48;50;58;61;,0,1
18605805056000,21;23;34;39;58;61;,0,1
18607952539648,16;23;37;39;56;61;,0.5,0.5
18613321248768,16;21;34;37;56;58;,0.5,0.5
18614394990592,21;23;34;37;50;55;,0,1
18616542474240,16;21;37;39;48;55;,0,1
18619763699712,16;23;34;39;48;50;,0,1
18572066094208,59;,0,1
18572435192960,37;,0,1
18572032539968,58;,0,1
18572418415936,35;,0,1
18572032540288,53;,0,1
18572334530176,35;,0,1
18572066094784,50;,0,1
18572284198592,37;,0,1
18571445334016,35;37;50;53;58;59;,0,1
18575287319552,58;,1,0
18575639641088,37;,0,1
18575236988224,56;,0,1
18575606086976,34;,0,1
18575236988416,53;,0,1
18575555755520,34;,1,0
18575287320192,48;,1,0
18575471869568,37;,0,1
18574666559488,34;37;48;53;56;58;,0.5,0.5
18577384471552,59;,0,1
18577803901952,34;,0,1
18577401248896,56;,1,0
18577753570432,35;,0,1
18577401249280,50;,1,0
18577652907520,35;,0,1
18577384472256,48;,0,1
18577619353280,34;,0,1
18576814043136,34;35;48;50;56;59;,0.5,0.5
18591762545664,21;,0,1
18591712214336,19;,0,1
18591661882880,19;,0,1
18591577996992,21;,0,1
18590772686848,19;21;48;53;56;59;,0,1
18592785955968,21;,0,1
18592819510592,16;,0,1
18592685293056,21;,0,1
18592735624832,16;,0,1
18591846428672,16;21;50;53;56;58;,0.5,0.5
18594966993920,19;,0,1
18594983771264,16;,0,1
18594799222400,19;,0,1
18594832776896,16;,0,1
18593993912320,16;19;48;50;58;59;,0.5,0.5
18605805072384,19;21;34;37;58;59;,0,1
18607952556032,16;21;35;37;56;59;,0,1
18611173781504,16;19;34;35;56;58;,0.5,0.5
18614395006976,19;21;34;35;50;53;,0,1
18616542490624,16;19;35;37;48;53;,0,1
18617616232448,16;21;34;37;48;50;,0,1
18575287324288,47;,1,0
18575455096448,37;,1,0
18575320878912,42;,0,1
18575371210560,39;,0,1
18574666563584,37;39;42;47;58;61;,1,0
18577468362368,43;,0,1
18577535471232,39;,1,0
18577384476352,47;,0,1
18577602580160,34;,0,1
18576814047232,34;39;43;47;58;59;,0.5,0.5
18579582291648,42;,0,1
18579666177728,37;,0,1
18579531960128,43;,0,1
18579682955072,34;,0,1
18578961530880,34;37;42;43;59;61;,0,1
18591561223872,21;,1,0
18591494115136,23;,0,1
18590772690944,21;23;43;47;59;61;,0.5,0.5
18594782449280,19;,1,0
18594698563264,23;,1,0
18593993916416,19;23;42;47;58;59;,1,0
18596862824064,21;,1,0
18596846047040,19;,0,1
18596141400064,19;21;42;43;58;61;,0.5,0.5
18599362625536,19;23;37;39;59;61;,0.5,0.5
18600436367360,21;23;34;39;58;61;,1,0
18604731334656,19;21;34;37;58;59;,1,0
18616542494720,19;21;37;39;43;47;,0,1
18617616236544,21;23;34;37;42;47;,0.5,0.5
18619763720192,19;23;34;39;42;43;,0.5,0.5
18572066107072,47;,0,1
18572233879232,37;,0,1
18572099661632,43;,0,1
18572166770496,39;,0,1
18571445346304,37;39;43;47;59;61;,0,1
18577401261568,47;,1,0
18577602588160,35;,0,1
18577468370624,40;,0,1
18577485147840,39;,0,1
18576814055424,35;39;40;47;56;59;,0.5,0.5
18579582299648,43;,0,1
18579682962944,37;,0,1
18579548745536,40;,0,1
18579632631616,35;,0,1
18578961539072,35;37;40;43;56;61;,0,1
18592634973696,21;,1,0
18592517533504,23;,0,1
18591846440960,21;23;40;47;56;61;,1,0
18594715348480,23;,1,0
18594782457536,16;,0,1
18593993924608,16;23;43;47;56;59;,0.5,0.5
18596812500672,21;,0,1
18596862832448,16;,0,1
18596141408256,16;21;40;43;59;61;,0,1
18597215150080,21;23;35;39;59;61;,0,1
18600436375552,16;23;37;39;56;61;,0.5,0.5
18604731342848,16;21;35;37;56;59;,0.5,0.5
18614395019264,21;23;35;37;43;47;,0,1
18617616244736,16;21;37;39;40;47;,0,1
18619763728384,16;23;35;39;40;43;,0,1
18572032564864,47;,0,1
18572233891456,35;,0,1
18572099673792,42;,0,1
18572150005440,39;,0,1
18571445358592,35;39;42;47;58;59;,0,1
18575237012992,47;,0,1
18575455116800,34;,0,1
18575320899200,40;,0,1
18575337676416,39;,0,1
18574666584064,34;39;40;47;56;58;,0,1
18579548757504,42;,0,1
18579666198016,35;,0,1
18579531980480,40;,0,1
18579632643776,34;,0,1
18578961551360,34;35;40;42;56;59;,0,1
18591561244160,19;,0,1
18591443803840,23;,0,1
18590772711424,19;23;40;47;56;59;,0,1
18592551099904,23;,0,1
18592634986112,16;,0,1
18591846453248,16;23;42;47;56;58;,0,1
18596812512896,19;,0,1
18596846067392,16;,0,1
18596141420544,16;19;40;42;58;59;,0,1
18597215162368,19;23;34;39;58;59;,0,1
18599362646016,16;23;35;39;56;59;,0,1
18604731355136,16;19;34;35;56;58;,0,1
18614395031552,19;23;34;35;42;47;,0,1
18616542515200,16;19;35;39;40;47;,0,1
18617616257024,16;23;34;39;40;42;,0,1
18572066127488,43;,0,1
18572166790784,37;,0,1
18572032573248,42;,0,1
18572150013760,35;,0,1
18571445366784,35;37;42;43;58;61;,0,1
18575287352832,42;,1,0
18575371238912,37;,1,0
18575237021504,40;,0,1
18575337684800,34;,0,1
18574666592256,34;37;40;42;56;61;,1,0
18577384504832,43;,0,1
18577535499776,34;,0,1
18577401282176,40;,0,1
18577485168256,35;,0,1
18576814075904,34;35;40;43;56;58;,0,1
18591494143488,21;,0,1
18591443812160,19;,0,1
18590772719616,19;21;40;43;56;61;,0,1
18592517553792,21;,0,1
18592551108416,16;,0,1
18591846461440,16;21;40;42;58;61;,0,1
18594698591744,19;,1,0
18594715369088,16;,0,1
18593993945088,16;19;42;43;56;58;,1,0
18597215170560,19;21;34;35;58;61;,0,1
18599362654208,16;19;35;37;56;61;,1,0
18600436396032,16;21;34;37;56;58;,0,1
18614395039744,19;21;34;37;42;43;,0,1
18616542523392,16;21;35;37;40;43;,0,1
18619763748864,16;19;34;35;40;42;,0,1
18574666596352,34;37;42;47;53;55;,1,0
18576814080000,34;35;43;47;50;55;,0.5,0.5
18578961563648,35;37;42;43;50;53;,0,1
18590772723712,19;21;43;47;53;55;,0.5,0.5
18591846465536,21;23;42;47;50;53;,1,0
18593993949184,19;23;42;43;50;55;,1,0
18599362658304,19;23;35;37;53;55;,1,0
18600436400128,21;23;34;37;50;55;,0.5,0.5
18604731367424,19;21;34;35;50;53;,0.5,0.5
18607952592896,21;23;35;37;43;47;,0.5,0.5
18611173818368,19;23;34;35;42;47;,0.5,0.5
18613321302016,19;21;34;37;42;43;,1,0
18571445379072,35;37;43;47;53;55;,0,1
18574666604544,37;39;40;47;48;53;,1,0
18576814088192,35;39;40;43;48;55;,0.5,0.5
18591846473728,16;21;40;47;53;55;,0.5,0.5
18593993957376,16;19;43;47;48;55;,1,0
18596141441024,19;21;40;43;48;53;,0.5,0.5
18597215182848,19;21;35;39;53;55;,0,1
18600436408320,16;21;37;39;48;55;,1,0
18604731375616,16;19;35;37;48;53;,1,0
18605805117440,19;21;37;39;43;47;,0,1
18611173826560,16;19;35;39;40;47;,0.5,0.5
18613321310208,16;21;35;37;40;43;,0.5,0.5
18571445383168,37;39;42;47;50;53;,0,1
18576814092288,34;39;40;47;48;50;,0,1
18578961575936,34;37;40;42;48;53;,0,1
18590772736000,21;23;40;47;48;53;,0.5,0.5
18593993961472,16;23;42;47;48;50;,0.5,0.5
18596141445120,16;21;40;42;50;53;,0,1
18597215186944,21;23;34;39;50;53;,0,1
18599362670592,16;23;37;39;48;53;,0.5,0.5
18604731379712,16;21;34;37;48;50;,0.5,0.5
18605805121536,21;23;34;37;42;47;,0,1
18607952605184,16;21;37;39;40;47;,0,1
18611173830656,16;23;34;39;40;42;,0,1
18571445391360,35;39;42;43;50;55;,0,1
18574666616832,34;39;40;42;48;55;,0,1
18578961584128,34;35;40;43;48;50;,0,1
18590772744192,19;23;40;43;48;55;,0,1
18591846486016,16;23;40;42;50;55;,0,1
18596141453312,16;19;42;43;48;50;,0,1
18597215195136,19;23;34;35;50;55;,0,1
18599362678784,16;19;35;39;48;55;,0,1
18600436420608,16;23;34;39;48;50;,0,1
18605805129728,19;23;34;39;42;43;,0,1
18607952613376,16;23;35;39;40;43;,0,1
18613321322496,16;19;34;35;40;42;,0,1
18554265272320,16;19;21;23;34;35;37;39;40;42;43;47;48;50;53;55;56;58;59;61;,0.666667,0.333333
18644275177984,62;,0,1
18644426172928,53;,0,1
18644191292288,61;,0,1
18644409396096,48;,0,1
18644157737984,61;,0,1
18644409396224,46;,0,1
18644057075008,62;,0,1
18644426173760,40;,0,1
18644157738816,48;,0,1
18644191293248,46;,0,1
18644057075584,53;,0,1
18644275179392,40;,0,1
18643385982976,40;46;48;53;61;62;,0,1
18646338775744,62;,0,1
18646573656768,48;,0,1
18646389107584,56;,0,1
18646472993664,51;,0,1
18646254889984,62;,0,1
18646573657088,43;,0,1
18646305221824,56;,0,1
18646472993984,46;,0,1
18646305222144,51;,0,1
18646389108224,46;,0,1
18646254890880,48;,0,1
18646338776960,43;,0,1
18645533466624,43;46;48;51;56;62;,0,1
18647462849024,61;,0,1
18647630621184,51;,0,1
18647496403648,56;,0,1
18647546735296,53;,0,1
18647278300352,61;,0,1
18647630621888,40;,0,1
18647328632128,56;,0,1
18647546735936,43;,0,1
18647328632320,53;,0,1
18647496404480,43;,0,1
18647278300992,51;,0,1
18647462850368,40;,0,1
18646607208448,40;43;51;53;56;61;,0,1
18666957974720,22;,0,1
18666974752064,19;,0,1
18666790203200,22;,0,1
18666823757696,19;,0,1
18665934561280,19;22;51;53;61;62;,0,1
18670195977216,21;,0,1
18670095314240,22;,0,1
18670044982784,22;,0,1
18669961097088,21;,0,1
18669155786752,21;22;48;53;56;62;,0,1
18673400425472,19;,0,1
18673316539584,21;,0,1
18673232653824,21;,0,1
18673182322496,19;,0,1
18672377012224,19;21;48;51;56;61;,0,1
18675564686016,21;,0,1
18675547908992,19;,0,1
18674524495872,19;21;43;46;61;62;,0,1
18678769134080,22;,0,1
18678685248384,21;,0,1
18677745721344,21;22;40;46;56;61;,0,1
18680933394944,19;,0,1
18680832731840,22;,0,1
18679893204992,19;22;40;43;56;62;,0,1
18683114430464,21;22;43;46;51;53;,0,1
18688483139584,19;22;40;46;48;51;,0,1
18689556881408,19;21;40;43;48;53;,0,1
18641053956736,62;,0,1
18641204951680,53;,0,1
18641003625344,61;,0,1
18641188174720,50;,0,1
18640936516736,61;,0,1
18641188174976,46;,0,1
18640869408064,62;,0,1
18641204952384,42;,0,1
18640936517440,50;,0,1
18641003626304,46;,0,1
18640869408640,53;,0,1
18641053958016,42;,0,1
18640164761600,42;46;50;53;61;62;,0,1
18646372334080,62;,0,1
18646573660672,50;,0,1
18646338780032,58;,0,1
18646506552192,48;,0,1
18646305225728,58;,0,1
18646506552320,46;,0,1
18646204562560,62;,0,1
18646573661312,40;,0,1
18646305226368,48;,0,1
18646338780800,46;,0,1
18646204563328,50;,0,1
18646372335488,40;,0,1
18645533470720,40;46;48;50;58;62;,0,1
18647496407552,58;,0,1
