GameState,PossibleArrows,WinProb,TieProb
20822003757056,17;21;22;25;26;29;34;37;38;57;58;62;,1,0
20822003765248,17;19;22;25;26;30;34;35;38;57;58;59;,1,0
20822003781632,19;21;22;26;29;30;34;35;38;50;51;53;,0.833333,0.166667
20822003785728,17;19;22;25;29;30;35;37;38;49;51;53;,0.833333,0.166667
20822003789824,17;21;22;25;26;30;34;37;38;49;50;53;,1,0
20822003802112,17;19;21;25;26;29;34;35;37;49;50;51;,1,0
21021719607104,39;46;,1,0
21021719607168,37;47;,1,0
21021719607616,30;47;,1,0
21021719607744,29;46;,1,0
21021719608192,29;39;,1,0
21021719608256,30;37;,1,0
21024940832640,39;42;,1,0
21024940832704,34;46;,1,0
21024940832896,31;46;,1,0
21024940833216,30;42;,1,0
21024940833408,30;39;,1,0
21024940833664,31;34;,1,0
21026014574400,34;47;,1,0
21026014574528,37;42;,1,0
21026014574720,29;47;,1,0
21026014574912,31;42;,1,0
21026014575232,31;37;,1,0
21026014575552,29;34;,1,0
20959442579456,29;30;31;34;37;39;42;46;47;58;61;62;,1,0
21021719615360,39;43;,1,0
21021719615424,35;46;,1,0
21021719615680,31;46;,1,0
21021719615936,30;43;,1,0
21021719616192,30;39;,1,0
21021719616384,31;35;,1,0
21022793356928,39;46;,1,0
21022793357184,34;47;,1,0
21022793357440,30;47;,1,0
21022793357760,26;46;,1,0
21022793358208,26;39;,1,0
21022793358272,30;34;,1,0
21026014582400,35;47;,1,0
21026014582720,34;43;,1,0
21026014582912,31;43;,1,0
21026014582976,26;47;,1,0
21026014583488,31;34;,1,0
21026014583744,26;35;,1,0
20959442587648,26;30;31;34;35;39;43;46;47;58;59;62;,1,0
21021719619392,35;47;,1,0
21021719619520,37;43;,1,0
21021719619776,29;47;,1,0
21021719619904,31;43;,1,0
21021719620288,31;37;,1,0
21021719620544,29;35;,1,0
21022793361024,37;47;,1,0
21022793361216,39;42;,1,0
21022793361728,26;47;,1,0
21022793361856,29;42;,1,0
21022793362048,29;39;,1,0
21022793362368,26;37;,1,0
21024940844672,39;43;,1,0
21024940844992,35;42;,1,0
21024940845248,31;42;,1,0
21024940845504,26;43;,1,0
21024940845696,31;35;,1,0
21024940845760,26;39;,1,0
20959442591744,26;29;31;35;37;39;42;43;47;58;59;61;,1,0
21022793365312,34;46;,1,0
21022793365376,37;42;,1,0
21022793365632,29;46;,1,0
21022793365824,30;42;,1,0
21022793366144,30;37;,1,0
21022793366400,29;34;,1,0
21024940848768,35;46;,1,0
21024940849024,34;43;,1,0
21024940849280,30;43;,1,0
21024940849344,26;46;,1,0
21024940849856,30;34;,1,0
21024940850048,26;35;,1,0
21026014590592,37;43;,1,0
21026014590784,35;42;,1,0
21026014591168,29;42;,1,0
21026014591296,26;43;,1,0
21026014591616,29;35;,1,0
21026014591680,26;37;,1,0
20959442595840,26;29;30;34;35;37;42;43;46;59;61;62;,1,0
21022793378112,22;47;,1,0
21022793378240,21;46;,1,0
21022793378688,21;39;,1,0
21022793378752,22;37;,1,0
21024940861632,23;46;,1,0
21024940861888,22;43;,1,0
21024940862144,22;39;,1,0
21024940862336,23;35;,1,0
21026014603456,21;47;,1,0
21026014603584,23;43;,1,0
21026014603968,23;37;,1,0
21026014604224,21;35;,1,0
20959442608128,21;22;23;35;37;39;43;46;47;59;61;62;,1,0
21021719648448,22;47;,1,0
21021719648704,19;46;,1,0
21021719649152,19;39;,1,0
21021719649216,22;35;,1,0
21022793390208,23;46;,1,0
21022793390528,22;42;,1,0
21022793390720,22;39;,1,0
21022793390976,23;34;,1,0
21026014615680,19;47;,1,0
21026014615744,23;42;,1,0
21026014616192,23;35;,1,0
21026014616512,19;34;,1,0
20959442620416,19;22;23;34;35;39;42;46;47;58;59;62;,1,0
