GameState,PossibleArrows,WinProb,TieProb
11123972816320,14;21;,1,0
11129341524992,14;23;,0,1
11129341525440,8;22;,1,0
11130415266816,15;21;,0,1
11130415267136,8;23;,1,0
11063843270656,8;14;15;21;22;23;48;53;55;56;61;62;,1,0
11115382894272,13;23;,1,0
11115382894400,15;19;,1,0
11118604119552,15;21;,0,1
11118604119872,8;23;,1,0
11122899086848,13;19;,0,1
11122899087040,8;21;,0,1
11123972828352,15;21;,1,0
11123972828608,13;19;,1,0
11127194053632,13;23;,0,1
11127194054080,8;21;,1,0
11129341537280,15;19;,0,1
11129341537472,8;23;,1,0
11063843282944,8;13;15;19;21;23;48;51;55;56;59;61;,0.833333,0.166667
11115382898368,14;21;,1,0
11115382898560,13;19;,1,0
11118604123648,13;22;,0,1
11118604124032,8;21;,1,0
11120751607296,14;19;,0,1
11120751607488,8;22;,1,0
11123972832448,13;22;,1,0
11123972832576,14;19;,1,0
11127194057728,14;21;,0,1
11127194058048,8;22;,1,0
11130415283200,13;19;,0,1
11130415283392,8;21;,1,0
11063843287040,8;13;14;19;21;22;48;51;53;56;59;62;,1,0
11110014193472,14;23;,0,1
11110014193536,15;21;,1,0
11113235418816,13;23;,0,1
11113235418944,15;19;,0,1
11114309160640,14;21;,0,1
11114309160832,13;19;,0,1
11063843291136,13;14;15;19;21;23;43;46;47;59;61;62;,0.5,0.5
11106792980288,15;22;,1,0
11106792980352,13;23;,1,0
11113235430912,15;21;,0,1
11113235431232,8;23;,1,0
11114309172736,13;22;,0,1
11114309173120,8;21;,1,0
11063843303424,8;13;15;21;22;23;40;46;47;56;61;62;,1,0
11106792988352,14;23;,1,0
11106792988544,15;19;,1,0
11110014213632,15;22;,0,1
11110014214016,8;23;,1,0
11114309180928,14;19;,0,1
11114309181120,8;22;,1,0
11063843311616,8;14;15;19;22;23;40;43;47;56;59;62;,1,0
11106792996544,13;22;,0,1
11106792996672,14;19;,1,0
11110014221824,14;21;,0,1
11110014222144,8;22;,1,0
11113235447296,13;19;,0,1
11113235447488,8;21;,0,1
11063843319808,8;13;14;19;21;22;40;43;46;56;59;61;,0.833333,0.166667
11063843323904,13;14;15;19;21;22;43;46;47;51;53;55;,0.333333,0.666667
11063843336192,8;13;14;21;22;23;40;46;47;48;53;55;,0.833333,0.166667
11063843344384,8;14;15;19;22;23;40;43;46;48;51;55;,1,0
11063843348480,8;13;15;19;21;23;40;43;47;48;51;53;,1,0
11391334518464,15;22;,0,1
11391334518656,11;23;,0,1
11393482001984,14;23;,0,1
11393482002304,15;17;,1,0
11397776969280,11;22;,0,1
11397776969408,14;17;,0,1
11399924452544,14;23;,0,1
11399924452800,11;22;,0,1
11402071936064,15;22;,0,1
11402071936448,14;17;,0,1
11405293161536,11;23;,0,1
11405293161664,15;17;,0,1
11338721165312,11;14;15;17;22;23;49;51;55;57;59;62;,0.333333,0.666667
11390260780736,14;23;,0,1
11390260780928,15;19;,1,0
11393482006016,15;22;,0,1
11393482006400,8;23;,1,0
11397776973312,14;19;,0,1
11397776973504,8;22;,0,1
11398850714816,15;22;,0,1
11398850715072,14;19;,0,1
11402071940096,14;23;,0,1
11402071940544,8;22;,0,1
11405293165568,15;19;,0,1
11405293165760,8;23;,0,1
11338721169408,8;14;15;19;22;23;48;51;55;56;59;62;,0.333333,0.666667
11390260801088,11;23;,0,1
11390260801216,15;17;,1,0
11391334542848,15;19;,0,1
11391334543040,8;23;,1,0
11397776993792,11;17;,0,1
11397776993856,8;19;,0,1
11398850735168,15;19;,0,1
11398850735552,11;17;,0,1
11399924476928,11;23;,0,1
11399924477376,8;19;,0,1
11402071960576,15;17;,0,1
11402071960640,8;23;,0,1
11338721189888,8;11;15;17;19;23;48;49;55;56;57;59;,0.333333,0.666667
11390260805184,14;19;,0,1
11390260805504,11;17;,1,0
11391334546944,11;22;,0,1
11391334547328,8;19;,0,1
11393482030592,14;17;,0,1
11393482030656,8;22;,0,1
11398850739264,11;22;,0,1
11398850739392,14;17;,1,0
11399924481024,14;19;,0,1
11399924481216,8;22;,1,0
11405293190144,11;17;,0,1
11405293190208,8;19;,0,1
11338721193984,8;11;14;17;19;22;48;49;51;56;57;62;,0.333333,0.666667
11382744616640,14;23;,0,1
11382744616832,15;19;,0,1
11388113325632,11;23;,0,1
11388113325760,15;17;,0,1
11389187067456,14;19;,0,1
11389187067776,11;17;,0,1
11338721198080,11;14;15;17;19;23;41;46;47;57;59;62;,0,1
11381670878912,15;22;,0,1
11381670879104,11;23;,0,1
11388113329664,15;19;,0,1
11388113329856,8;23;,0,1
11389187071488,11;22;,0,1
11389187071872,8;19;,0,1
11338721202176,8;11;15;19;22;23;40;46;47;56;59;62;,0,1
11381670886976,14;23;,0,1
11381670887296,15;17;,1,0
11382744628736,15;22;,0,1
11382744629120,8;23;,1,0
11389187079680,14;17;,0,1
11389187079744,8;22;,0,1
11338721210368,8;14;15;17;22;23;40;41;47;56;57;62;,0.333333,0.666667
11381670903360,11;22;,0,1
11381670903488,14;17;,1,0
11382744645120,14;19;,0,1
11382744645312,8;22;,0,1
11388113354240,11;17;,0,1
11388113354304,8;19;,0,1
11338721226752,8;11;14;17;19;22;40;41;46;56;57;59;,0.333333,0.666667
11338721230848,11;14;15;17;19;22;41;46;47;49;51;55;,0,1
11338721234944,8;11;14;19;22;23;40;46;47;48;51;55;,0,1
11338721243136,8;14;15;17;22;23;40;41;46;48;49;55;,0.333333,0.666667
11338721255424,8;11;15;17;19;23;40;41;47;48;49;51;,1,0
11460053995200,13;23;,0,1
11460053995328,15;19;,1,0
11464348962368,11;23;,0,1
11464348962496,15;17;,0,1
11466496446016,13;19;,0,1
11466496446272,11;17;,0,1
11468643929408,11;23;,1,0
11468643929536,13;19;,0,1
11470791412800,13;23;,0,1
11470791413056,15;17;,1,0
11472938896448,15;19;,0,1
11472938896832,11;17;,0,1
11407440642048,11;13;15;17;19;23;49;53;55;57;59;61;,0.666667,0.333333
11458980257472,15;21;,0,1
11458980257600,11;23;,1,0
11464348966400,15;19;,0,1
11464348966592,8;23;,0,1
11466496450048,11;21;,0,1
11466496450368,8;19;,0,1
11467570191680,15;19;,1,0
11467570191808,11;21;,0,1
11470791416832,15;21;,0,1
11470791417152,8;23;,1,0
11472938900480,11;23;,0,1
11472938900928,8;19;,0,1
11407440646144,8;11;15;19;21;23;48;53;55;56;59;61;,0.666667,0.333333
11458980265536,13;23;,0,1
11458980265792,15;17;,1,0
11460054007296,15;21;,0,1
11460054007616,8;23;,1,0
11466496458240,13;17;,0,1
11466496458304,8;21;,0,1
