GameState,PossibleArrows,WinProb,TieProb
23557897912000,26;33;,1,0
23564340362432,28;33;,1,0
23564340362496,25;35;,1,0
23565414104128,28;34;,1,0
23565414104320,26;33;,1,0
23566487845952,26;35;,1,0
23566487846080,25;34;,1,0
23502063333376,25;26;28;33;34;35;49;51;52;58;59;60;,1,0
23529980632768,39;44;,1,0
23529980632832,35;47;,1,0
23532128116352,39;43;,0,1
23532128116416,34;47;,0,1
23535349341824,35;44;,1,0
23535349341952,34;43;,1,0
23538570567360,28;47;,1,0
23538570567424,31;43;,1,0
23539644309120,31;44;,1,0
23539644309248,26;47;,1,0
23543939276416,28;43;,1,0
23543939276480,26;44;,1,0
23548234243712,28;39;,1,0
23548234243840,31;34;,1,0
23549307985536,31;35;,1,0
23549307985600,26;39;,1,0
23552529211072,28;34;,1,0
23552529211136,26;35;,1,0
23502063341568,26;28;31;34;35;39;43;44;47;58;59;60;,1,0
23528906899072,39;44;,1,0
23528906899200,34;47;,1,0
23532128124480,39;42;,0,1
23532128124544,33;47;,1,0
23535349349952,34;44;,1,0
23535349350144,33;42;,1,0
23537496833664,28;47;,1,0
23537496833792,31;42;,1,0
23538570575424,31;44;,1,0
23538570575616,25;47;,1,0
23543939284544,28;42;,1,0
23543939284608,25;44;,1,0
23547160510016,28;39;,1,0
23547160510208,31;33;,1,0
23549307993664,31;34;,1,0
23549307993728,25;39;,1,0
23552529219200,28;33;,1,0
23552529219328,25;34;,1,0
23502063349760,25;28;31;33;34;39;42;44;47;57;58;60;,1,0
23528906903168,35;47;,1,0
23528906903232,39;42;,1,0
23529980644928,39;43;,1,0
23529980645056,33;47;,1,0
23535349354048,35;42;,1,0
23535349354112,33;43;,1,0
23537496837760,31;43;,1,0
23537496837824,26;47;,1,0
23539644321344,31;42;,1,0
23539644321408,25;47;,1,0
23543939288640,26;43;,1,0
23543939288768,25;42;,1,0
23547160514112,31;35;,1,0
23547160514240,25;39;,1,0
23548234255936,26;39;,1,0
23548234256000,31;33;,1,0
23552529223296,25;35;,1,0
23552529223360,26;33;,1,0
23502063353856,25;26;31;33;35;39;42;43;47;57;58;59;,1,0
23528906915520,34;44;,1,0
23528906915584,35;42;,1,0
23529980657216,35;44;,1,0
23529980657408,33;43;,1,0
23532128140864,34;43;,1,0
23532128140992,33;42;,1,0
23537496850112,28;42;,1,0
23537496850176,26;43;,1,0
23538570591808,28;43;,1,0
23538570591936,25;44;,1,0
23539644333632,26;44;,1,0
23539644333824,25;42;,1,0
23547160526528,28;33;,1,0
23547160526592,25;35;,1,0
23548234268224,28;34;,1,0
23548234268416,26;33;,1,0
23549308010048,26;35;,1,0
23549308010176,25;34;,1,0
23502063366144,25;26;28;33;34;35;42;43;44;57;59;60;,1,0
23502063374336,26;28;31;34;35;39;42;43;44;51;52;55;,1,0
23502063378432,25;28;31;33;35;39;43;44;47;49;51;52;,1,0
23502063382528,25;26;28;33;34;39;42;44;47;49;52;55;,1,0
23502063386624,25;26;31;33;34;35;42;43;47;49;51;55;,1,0
23608145582910,,1,0
23608330132275,,1,0
23607289944832,51;62;,1,0
23608162360251,,1,0
23608279800756,,1,0
23607289944960,52;59;,1,0
23608028142846,,1,0
23607289945280,44;62;,1,0
23608061697339,,1,0
23607289945344,46;59;,1,0
23607289945792,46;52;,1,0
23607289945984,44;51;,1,0
23609236101822,,1,0
23609403873972,,1,0
23608363686528,52;62;,1,0
23609202547644,,1,0
23609370319794,,1,0
23608363686784,50;60;,1,0
23609135439036,,1,0
23608363687040,46;60;,1,0
23609068330302,,1,0
23608363687168,42;62;,1,0
23608363687680,46;50;,1,0
23608363687808,42;52;,1,0
23612440550076,,1,0
23612591545011,,1,0
23611584912000,51;60;,1,0
23612423772987,,1,0
23612574767922,,1,0
23611584912128,50;59;,1,0
23612323110075,,1,0
23611584912512,44;59;,1,0
23612289555708,,1,0
23611584912576,42;60;,1,0
23611584913088,44;50;,1,0
23611584913152,42;51;,1,0
23616752294142,,1,0
23616920066292,,1,0
23615879878848,52;62;,1,0
23616735517116,,1,0
23616886512051,,1,0
23615879879040,51;60;,1,0
23615879879872,38;60;,1,0
23615879879936,35;62;,1,0
23615879880448,38;51;,1,0
23615879880576,35;52;,1,0
23618883000510,,1,0
23619067549875,,1,0
23618027362432,51;62;,1,0
23618866223547,,1,0
23619017218482,,1,0
23618027362688,50;59;,1,0
23618027363456,38;59;,1,0
23618027363520,34;62;,1,0
23618027364032,38;50;,1,0
23618027364224,34;51;,1,0
23621047261371,,1,0
23621164701876,,1,0
23620174846080,52;59;,1,0
23621013707004,,1,0
23621181479154,,1,0
23620174846144,50;60;,1,0
23620174847104,35;60;,1,0
23620174847232,34;59;,1,0
23620174847680,34;52;,1,0
23620174847744,35;50;,1,0
23625476446446,,1,0
23624469813440,46;60;,1,0
23625459669420,,1,0
23624469813632,44;59;,1,0
23624469814016,38;59;,1,0
23624469814144,35;60;,1,0
23624469814976,38;44;,1,0
23624469815040,35;46;,1,0
23626583742636,,1,0
23625543555200,44;62;,1,0
23626550188458,,1,0
23625543555456,42;60;,1,0
23625543555712,38;60;,1,0
23625543555840,34;62;,1,0
23625543556864,38;42;,1,0
23625543556992,34;44;,1,0
23627607152814,,1,0
23626617297024,46;59;,1,0
23627657484522,,1,0
23626617297088,42;62;,1,0
23626617297536,35;62;,1,0
23626617297792,34;59;,1,0
23626617298624,34;46;,1,0
23626617298816,35;42;,1,0
23634133489792,46;52;,1,0
23634133490048,44;50;,1,0
23634133490432,38;50;,1,0
23634133490560,34;52;,1,0
23634133490816,38;44;,1,0
23634133490944,34;46;,1,0
23635207231680,46;50;,1,0
23635207231872,42;51;,1,0
23635207232128,38;51;,1,0
23635207232384,35;50;,1,0
23635207232640,35;46;,1,0
23635207232704,38;42;,1,0
23637354715264,44;51;,1,0
23637354715328,42;52;,1,0
23637354715776,35;52;,1,0
23637354715904,34;51;,1,0
23637354716352,34;44;,1,0
23637354716416,35;42;,1,0
23570782720000,34;35;38;42;44;46;50;51;52;59;60;62;,1,0
23607088622334,,1,0
23607256394484,,1,0
23606216207040,52;62;,1,0
23607071845308,,1,0
23607222840243,,1,0
23606216207232,51;60;,1,0
23606987959548,,1,0
23606216207552,46;60;,1,0
23606937627966,,1,0
23606216207616,43;62;,1,0
23606216208128,46;51;,1,0
23606216208256,43;52;,1,0
23609185774398,,1,0
23609403878193,,1,0
23608363690752,49;62;,1,0
23609236106169,,1,0
23609319992244,,1,0
23608363690880,52;57;,1,0
23609101888638,,1,0
23608363691072,44;62;,1,0
23609135443257,,1,0
23608363691264,46;57;,1,0
23608363691584,46;52;,1,0
23608363691904,44;49;,1,0
23612406999804,,1,0
23612591549169,,1,0
23611584916160,49;60;,1,0
23612440554297,,1,0
23612541217587,,1,0
23611584916224,51;57;,1,0
23612306336892,,1,0
23611584916544,43;60;,1,0
23612323114233,,1,0
23611584916672,44;57;,1,0
23611584917056,44;51;,1,0
23611584917248,43;49;,1,0
23617826039934,,1,0
23617993812084,,1,0
23616953624640,52;62;,1,0
23617775708604,,1,0
23617960257969,,1,0
23616953624960,49;60;,1,0
23616953625664,38;60;,1,0
23616953625856,33;62;,1,0
23616953626368,38;49;,1,0
23616953626496,33;52;,1,0
23618849450238,,1,0
23619067554033,,1,0
23618027366592,49;62;,1,0
23618883004857,,1,0
23618983668147,,1,0
23618027366784,51;57;,1,0
23618027367488,35;62;,1,0
23618027367616,38;57;,1,0
23618027368000,38;51;,1,0
23618027368320,35;49;,1,0
23621030488188,,1,0
23621181483123,,1,0
23620174850112,51;60;,1,0
23621047265529,,1,0
23621131151604,,1,0
23620174850240,52;57;,1,0
23620174851264,33;60;,1,0
23620174851328,35;57;,1,0
23620174851648,35;52;,1,0
23620174851840,33;51;,1,0
23624436263148,,1,0
23623396075712,44;62;,1,0
23624402708907,,1,0
23623396075904,43;60;,1,0
23623396076224,38;60;,1,0
23623396076288,35;62;,1,0
23623396077312,38;43;,1,0
23623396077440,35;44;,1,0
23626550192238,,1,0
23625543559232,46;60;,1,0
23626499860908,,1,0
23625543559552,44;57;,1,0
23625543559936,38;57;,1,0
23625543560064,33;60;,1,0
23625543560768,38;44;,1,0
23625543560960,33;46;,1,0
23627657488491,,1,0
23626617301056,43;62;,1,0
23627573602542,,1,0
23626617301184,46;57;,1,0
23626617301696,33;62;,1,0
23626617301888,35;57;,1,0
23626617302592,35;46;,1,0
23626617302912,33;43;,1,0
23631986010304,46;52;,1,0
23631986010496,44;51;,1,0
23631986010880,38;51;,1,0
23631986011008,35;52;,1,0
23631986011328,38;44;,1,0
23631986011392,35;46;,1,0
23635207235648,46;51;,1,0
23635207235968,43;49;,1,0
23635207236288,38;49;,1,0
23635207236480,33;51;,1,0
23635207236672,38;43;,1,0
23635207236800,33;46;,1,0
23637354719296,43;52;,1,0
23637354719424,44;49;,1,0
23637354719936,33;52;,1,0
23637354720000,35;49;,1,0
23637354720320,35;44;,1,0
23637354720512,33;43;,1,0
23570782724096,33;35;38;43;44;46;49;51;52;57;60;62;,1,0
23607071853246,,1,0
23607256402611,,1,0
23606216215168,51;62;,1,0
23607055076283,,1,0
23607206071218,,1,0
23606216215424,50;59;,1,0
23606987967675,,1,0
23606216215680,46;59;,1,0
23606920858878,,1,0
23606216215744,42;62;,1,0
23606216216256,46;50;,1,0
23606216216448,42;51;,1,0
23608112040702,,1,0
23608330144497,,1,0
23607289957056,49;62;,1,0
23608145595321,,1,0
23608246258611,,1,0
23607289957248,51;57;,1,0
23608011377790,,1,0
23607289957440,43;62;,1,0
23608061709561,,1,0
23607289957568,46;57;,1,0
23607289957952,46;51;,1,0
23607289958272,43;49;,1,0
23612407007931,,1,0
23612574780081,,1,0
23611584924288,49;59;,1,0
23612423785209,,1,0
23612541225714,,1,0
23611584924352,50;57;,1,0
23612289567867,,1,0
23611584924736,42;59;,1,0
23612306345145,,1,0
23611584924800,43;57;,1,0
23611584925248,43;50;,1,0
23611584925376,42;49;,1,0
23616735529086,,1,0
23616920078451,,1,0
23615879891008,51;62;,1,0
23616701974971,,1,0
23616869747121,,1,0
23615879891328,49;59;,1,0
23615879892032,38;59;,1,0
23615879892160,33;62;,1,0
23615879892672,38;49;,1,0
23615879892864,33;51;,1,0
23617775716542,,1,0
23617993820337,,1,0
23616953632896,49;62;,1,0
23617792494009,,1,0
23617909934514,,1,0
23616953633152,50;57;,1,0
23616953633856,34;62;,1,0
23616953633920,38;57;,1,0
23616953634368,38;50;,1,0
23616953634688,34;49;,1,0
23621013719163,,1,0
23621164714098,,1,0
23620174858304,50;59;,1,0
23621030496441,,1,0
23621131159731,,1,0
23620174858368,51;57;,1,0
23620174859392,33;59;,1,0
23620174859456,34;57;,1,0
23620174859840,34;51;,1,0
23620174859968,33;50;,1,0
23624436271275,,1,0
23623396083840,43;62;,1,0
23624385939882,,1,0
23623396084096,42;59;,1,0
23623396084352,38;59;,1,0
23623396084416,34;62;,1,0
23623396085440,38;42;,1,0
23623396085632,34;43;,1,0
23625459681390,,1,0
23624469825600,46;59;,1,0
23625426127275,,1,0
23624469825920,43;57;,1,0
23624469826240,38;57;,1,0
23624469826432,33;59;,1,0
23624469827136,38;43;,1,0
23624469827264,33;46;,1,0
23626583754858,,1,0
23625543567424,42;62;,1,0
23626499868846,,1,0
23625543567488,46;57;,1,0
23625543568000,33;62;,1,0
23625543568256,34;57;,1,0
23625543568960,34;46;,1,0
23625543569280,33;42;,1,0
23631986018432,46;51;,1,0
23631986018688,43;50;,1,0
23631986019008,38;50;,1,0
23631986019200,34;51;,1,0
23631986019456,38;43;,1,0
23631986019520,34;46;,1,0
23634133502016,46;50;,1,0
23634133502336,42;49;,1,0
23634133502592,38;49;,1,0
23634133502848,33;50;,1,0
23634133503040,38;42;,1,0
23634133503104,33;46;,1,0
23637354727488,42;51;,1,0
23637354727552,43;49;,1,0
23637354728064,33;51;,1,0
23637354728128,34;49;,1,0
23637354728512,34;43;,1,0
23637354728640,33;42;,1,0
23570782732288,33;34;38;42;43;46;49;50;51;57;59;62;,1,0
23607088638651,,1,0
23607206079156,,1,0
