GameState,PossibleArrows,WinProb,TieProb
5874453262336,10;14;32;38;56;58;,1,0
5875527004160,14;15;26;31;58;62;,0.5,0.5
5881969455104,10;15;24;31;56;58;,1,0
5883043196928,10;14;24;26;56;62;,0.5,0.5
5901296807936,10;14;26;31;38;39;,0.5,0.5
5903444291584,14;15;24;31;32;38;,0.5,0.5
5907739258880,10;15;24;26;32;39;,0.5,0.5
5867524292224,14;,1,0
5867574623936,10;,1,0
5866937085952,10;14;35;38;58;59;,1,0
5869722107392,11;,1,0
5869621444288,14;,1,0
5869084569600,11;14;32;38;56;59;,1,0
5873966743040,10;,1,0
5873916411520,11;,1,0
5873379536896,10;11;32;35;56;58;,1,0
5875527020544,11;14;26;30;58;59;,1,0
5878748246016,10;14;24;30;56;58;,1,0
5881969471488,10;11;24;26;56;59;,1,0
5901296824320,10;11;26;30;35;38;,0,1
5903444307968,11;14;24;30;32;35;,0.5,0.5
5904518049792,10;14;24;26;32;38;,0.5,0.5
5869084573696,11;14;38;39;51;55;,1,0
5873379540992,10;11;35;39;50;55;,1,0
5874453282816,10;14;35;38;50;51;,1,0
5878748250112,10;14;30;31;50;55;,1,0
5881969475584,10;11;26;31;51;55;,1,0
5883043217408,11;14;26;30;50;51;,1,0
5894854377472,11;14;30;31;35;39;,1,0
5895928119296,10;14;26;31;38;39;,1,0
5900223086592,10;11;26;30;35;38;,1,0
5866937098240,14;15;35;38;51;55;,1,0
5873379549184,11;15;32;35;48;55;,1,0
5874453291008,11;14;32;38;48;51;,1,0
5875527032832,11;14;30;31;51;55;,1,0
5878748258304,14;15;24;30;48;55;,1,0
5881969483776,11;15;24;31;48;51;,1,0
5892706902016,11;15;30;31;35;38;,1,0
5895928127488,14;15;24;31;32;38;,1,0
5900223094784,11;14;24;30;32;35;,1,0
5866937102336,10;14;38;39;50;55;,1,0
5869084585984,14;15;32;38;48;55;,1,0
5873379553280,10;15;32;39;48;50;,1,0
5875527036928,14;15;26;30;50;55;,1,0
5881969487872,10;15;24;26;48;55;,1,0
5883043229696,10;14;24;30;48;50;,1,0
5892706906112,10;15;26;30;38;39;,0.5,0.5
5894854389760,14;15;24;30;32;39;,1,0
5900223098880,10;14;24;26;32;38;,1,0
5866937114624,10;15;35;39;50;51;,0,1
5869084598272,11;15;32;39;48;51;,1,0
5874453307392,10;11;32;35;48;50;,0,1
5875527049216,11;15;26;31;50;51;,0,1
5878748274688,10;15;24;31;48;50;,0.5,0.5
5883043241984,10;11;24;26;48;51;,0.5,0.5
5892706918400,10;11;26;31;35;39;,0,1
5894854402048,11;15;24;31;32;35;,0,1
5895928143872,10;15;24;26;32;39;,0,1
5841167056896,10;11;14;15;24;26;30;31;32;35;38;39;48;50;51;55;56;58;59;62;,0.958333,0.0416667
5938458332864,13;,1,0
5938391224128,15;,1,0
5937804017664,13;15;35;39;59;61;,1,0
5941679558272,11;,1,0
5941595672256,15;,1,0
5941025243136,11;15;34;39;58;59;,1,0
5943759933056,13;,1,0
5943743156032,11;,0,1
5943172726784,11;13;34;35;58;61;,0.5,0.5
5946393952256,11;15;29;31;59;61;,1,0
5947467694080,13;15;26;31;58;61;,1,0
5951762661376,11;13;26;29;58;59;,1,0
5972163756032,11;13;29;31;35;39;,1,0
5973237497856,13;15;26;29;34;39;,1,0
5975384981504,11;15;26;31;34;35;,1,0
5936310861440,13;,1,0
5936226975552,15;,0,1
5935656546304,13;15;34;39;58;61;,0.5,0.5
5941679570432,10;,1,0
5941562130048,15;,1,0
5941025255424,10;15;32;39;56;58;,1,0
5943743168000,13;,1,0
5943709613888,10;,0,1
5943172739072,10;13;32;34;56;61;,0.5,0.5
5944246480896,10;15;29;31;58;61;,0.5,0.5
5946393964544,13;15;24;31;56;61;,1,0
5951762673664,10;13;24;29;56;58;,1,0
5970016284672,10;13;29;31;34;39;,0,1
5972163768320,13;15;24;29;32;39;,0.5,0.5
5975384993792,10;15;24;31;32;34;,0.5,0.5
5936243760768,15;,0,1
5936310869696,10;,0,1
5935656554496,10;15;35;39;58;59;,0,1
5938458353152,11;,1,0
5938340912832,15;,0,1
5937804038144,11;15;32;39;56;59;,1,0
5943759953408,10;,0,1
5943709621888,11;,0,1
5943172747264,10;11;32;35;56;58;,0,1
5944246489088,11;15;26;31;58;59;,0,1
5947467714560,10;15;24;31;56;58;,0.5,0.5
5951762681856,10;11;24;26;56;59;,0.5,0.5
5970016292864,10;11;26;31;35;39;,0,1
5972163776512,11;15;24;31;32;35;,0,1
5973237518336,10;15;24;26;32;39;,0,1
5936226991808,13;,0,1
5936243769152,10;,0,1
5935656562688,10;13;34;35;59;61;,0,1
5938391252480,13;,1,0
5938340921152,11;,0,1
5937804046336,11;13;32;35;56;61;,0.5,0.5
5941595700736,11;,1,0
5941562146496,10;,0,1
5941025271808,10;11;32;34;56;59;,1,0
5944246497280,10;11;26;29;59;61;,0.5,0.5
5946393980928,11;13;24;29;56;59;,1,0
5947467722752,10;13;24;26;56;61;,0.5,0.5
5970016301056,11;13;26;29;34;35;,0,1
5973237526528,10;13;24;29;32;34;,0.5,0.5
5975385010176,10;11;24;26;32;35;,0,1
5937804050432,11;13;35;39;53;55;,1,0
5941025275904,10;11;34;39;51;55;,1,0
5943172759552,10;13;34;35;51;53;,1,0
5946393985024,11;13;29;31;51;55;,1,0
5947467726848,10;13;26;31;53;55;,1,0
5951762694144,10;11;26;29;51;53;,1,0
5964647596032,10;13;29;31;34;39;,1,0
5966795079680,10;11;26;31;35;39;,1,0
5968942563328,11;13;26;29;34;35;,1,0
5935656574976,13;15;35;39;51;53;,1,0
5941025284096,11;15;32;39;48;51;,1,0
5943172767744,11;13;32;35;48;53;,0.5,0.5
5944246509568,11;15;29;31;51;53;,1,0
5947467735040,13;15;24;31;48;53;,1,0
5951762702336,11;13;24;29;48;51;,1,0
5961426378752,11;13;29;31;35;39;,1,0
5964647604224,13;15;24;29;32;39;,1,0
5966795087872,11;15;24;31;32;35;,1,0
5935656579072,10;13;34;39;53;55;,0.5,0.5
5937804062720,13;15;32;39;48;53;,1,0
5941025288192,10;15;32;34;48;55;,1,0
5944246513664,10;15;26;29;53;55;,1,0
5946393997312,13;15;24;29;48;55;,0.5,0.5
5951762706432,10;13;24;26;48;53;,0.5,0.5
5961426382848,13;15;26;29;34;39;,0,1
5966795091968,10;15;24;26;32;39;,0.5,0.5
5968942575616,10;13;24;29;32;34;,1,0
5935656587264,10;15;34;35;51;55;,0,1
5937804070912,11;15;32;35;48;55;,0.5,0.5
5943172780032,10;11;32;34;48;51;,0,1
5944246521856,10;11;26;31;51;55;,0,1
5946394005504,11;15;24;31;48;51;,0.5,0.5
5947467747328,10;15;24;26;48;55;,0.5,0.5
5961426391040,11;15;26;31;34;35;,0,1
5964647616512,10;15;24;31;32;34;,0.5,0.5
5968942583808,10;11;24;26;32;35;,0.5,0.5
5909886533632,10;11;13;15;24;26;29;31;32;34;35;39;48;51;53;55;56;58;59;61;,1,0
6007161032512,11;,1,0
6007110700928,13;,0,1
6006523494400,11;13;35;38;61;62;,1,0
6010382257856,10;,1,0
6010315149184,11;,0,1
6009744719872,10;11;34;38;59;62;,1,0
6011388890816,13;,1,0
6011405668160,10;,0,1
6010818461696,10;13;34;35;59;61;,0.5,0.5
6015113428992,11;13;29;30;59;62;,1,0
6016187170816,10;13;26;30;61;62;,1,0
6019408396288,10;11;26;29;59;61;,1,0
6041956974592,10;13;29;30;34;38;,1,0
6044104458240,10;11;26;30;35;38;,1,0
6045178200064,11;13;26;29;34;35;,1,0
6005013556928,13;,1,0
6004963225408,14;,0,1
6004376018944,13;14;35;38;59;61;,0.5,0.5
6010382265856,11;,1,0
6010281602752,14;,1,0
6009744728064,11;14;32;38;56;59;,1,0
6011405676032,13;,1,0
6011355344704,11;,0,1
6010818469888,11;13;32;35;56;61;,0.5,0.5
6012965953536,11;14;29;30;59;61;,0.5,0.5
6016187179008,13;14;24;30;56;61;,1,0
6019408404480,11;13;24;29;56;59;,1,0
6038735757312,11;13;29;30;35;38;,0,1
6041956982784,13;14;24;29;32;38;,0.5,0.5
6044104466432,11;14;24;30;32;35;,0.5,0.5
6005013561152,10;,0,1
6004946452352,13;,0,1
6004376023040,10;13;34;38;61;62;,0,1
6007161044480,13;,1,0
6007060381504,14;,0,1
6006523506688,13;14;32;38;56;61;,1,0
6010315161088,14;,1,0
6010281607040,10;,0,1
6009744732160,10;14;32;34;56;62;,0.5,0.5
6012965957632,10;14;26;29;61;62;,0,1
6015113441280,13;14;24;29;56;62;,0.5,0.5
6019408408576,10;13;24;26;56;61;,0.5,0.5
6038735761408,13;14;26;29;34;38;,0,1
6044104470528,10;14;24;26;32;38;,0,1
6045178212352,10;13;24;29;32;34;,0.5,0.5
6004946460352,14;,0,1
6004963237760,10;,0,1
6004376031232,10;14;34;35;59;62;,0,1
6007110721024,14;,1,0
6007060389760,11;,0,1
6006523514880,11;14;32;35;56;62;,0.5,0.5
6011388911104,11;,0,1
6011355356864,10;,0,1
6010818482176,10;11;32;34;56;59;,0,1
6012965965824,10;11;26;30;59;62;,0,1
6015113449472,11;14;24;30;56;59;,0.5,0.5
6016187191296,10;14;24;26;56;62;,0.5,0.5
6038735769600,11;14;26;30;34;35;,0,1
6041956995072,10;14;24;30;32;34;,0,1
6045178220544,10;11;24;26;32;35;,0,1
6006523527168,13;14;35;38;51;53;,1,0
6009744752640,11;14;34;38;50;51;,1,0
6010818494464,11;13;34;35;50;53;,0.5,0.5
6015113461760,11;14;29;30;51;53;,1,0
6016187203584,13;14;26;30;50;53;,1,0
6019408429056,11;13;26;29;50;51;,1,0
6032293330944,11;13;29;30;35;38;,1,0
6033367072768,13;14;26;29;34;38;,1,0
6035514556416,11;14;26;30;34;35;,1,0
6004376055808,13;14;34;38;50;53;,0.5,0.5
6009744764928,10;14;32;38;48;50;,1,0
6010818506752,10;13;32;34;48;53;,0.5,0.5
6012965990400,10;14;29;30;50;53;,0.5,0.5
6015113474048,13;14;24;30;48;53;,1,0
6019408441344,10;13;24;29;48;50;,1,0
6030145859584,10;13;29;30;34;38;,0,1
6032293343232,13;14;24;29;32;38;,0.5,0.5
6035514568704,10;14;24;30;32;34;,0.5,0.5
6004376064000,10;14;35;38;50;51;,0,1
6006523547648,11;14;32;38;48;51;,1,0
6010818514944,10;11;32;35;48;50;,0,1
6012965998592,11;14;26;30;50;51;,0,1
6016187224064,10;14;24;30;48;50;,0.5,0.5
6019408449536,10;11;24;26;48;51;,0.5,0.5
6030145867776,10;11;26;30;35;38;,0,1
6032293351424,11;14;24;30;32;35;,0,1
6033367093248,10;14;24;26;32;38;,0,1
6004376068096,10;13;34;35;51;53;,0,1
6006523551744,11;13;32;35;48;53;,0,1
6009744777216,10;11;32;34;48;51;,0,1
6012966002688,10;11;26;29;51;53;,0,1
6015113486336,11;13;24;29;48;51;,0,1
6016187228160,10;13;24;26;48;53;,0,1
6030145871872,11;13;26;29;34;35;,0,1
6033367097344,10;13;24;29;32;34;,0,1
6035514580992,10;11;24;26;32;35;,0,1
