GameState,PossibleArrows,WinProb,TieProb
1934414805153060,,1,0
1934414805153000,60;,0,0
1934416005153048,,1,0
1934416005153000,48;,0,0
1934410005153000,48;60;,1,0
1934416005154800,30;,0,0
1934410005154800,30;60;,1,0
1934416205155200,24;,0,0
1934410005155200,24;62;,0.5,0.5
1934414805156000,30;,0,0
1934410005156000,30;48;,1,0
1934415205156200,24;,0,0
1934410005156200,24;52;,0.5,0.5
1934410005150000,24;30;48;52;60;62;,0,1
1934444805152562,,0,1
1934444805152500,62;,0,1
1934446205152548,,1,0
1934446205152500,48;,0,0
1934440005152500,48;62;,0.5,0.5
1934444905153056,,1,0
1934444905153000,56;,0,0
1934445605153049,,1,0
1934445605153000,49;,0,0
1934440005153000,49;56;,1,0
1934446205154800,25;,0,0
1934440005154800,25;62;,1,0
1934445605154900,30;,0,0
1934440005154900,30;56;,1,0
1934444905155600,30;,0,0
1934440005155600,30;49;,1,0
1934444805156200,25;,0,1
1934440005156200,25;48;,0.5,0.5
1934440005150000,25;30;48;49;56;62;,0,1
1934464905152460,,1,0
1934464905152400,60;,0,0
1934466005152449,,1,0
1934466005152400,49;,0,0
1934460005152400,49;60;,1,0
1934465205152556,,1,0
1934465205152500,56;,0,0
1934465605152552,,1,0
1934465605152500,52;,0,0
1934460005152500,52;56;,1,0
1934466005154900,24;,0,0
1934460005154900,24;60;,1,0
1934465605155200,25;,0,0
1934460005155200,25;56;,1,0
1934465205155600,25;,0,0
1934460005155600,25;52;,1,0
1934464905156000,24;,0,0
1934460005156000,24;49;,1,0
1934460005150000,24;25;49;52;56;60;,0,1
1934486205152544,,0,1
1934486205152500,44;,0,1
1934480005152500,44;62;,0,1
1934486005153041,,1,0
1934486005153000,41;,0,0
1934480005153000,41;60;,1,0
1934486005154100,30;,0,0
1934480005154100,30;60;,1,0
1934486205154400,25;,0,1
1934480005154400,25;62;,0,1
1934480005156000,30;41;,1,0
1934480005156200,25;44;,0,1
1934480005150000,25;30;41;44;60;62;,0.333333,0.666667
1934496005152446,,1,0
1934496005152400,46;,0,0
1934490005152400,46;60;,1,0
1934495605153044,,0,1
1934495605153000,44;,0,1
1934490005153000,44;56;,0.5,0.5
1934495605154400,30;,0,1
1934490005154400,30;56;,0.5,0.5
1934496005154600,24;,0,0
1934490005154600,24;60;,1,0
1934490005155600,30;44;,1,0
1934490005156000,24;46;,1,0
1934490005150000,24;30;44;46;56;60;,0,1
1934526205152441,,1,0
1934526205152400,41;,0,0
1934520005152400,41;62;,1,0
1934525605152546,,1,0
1934525605152500,46;,0,0
1934520005152500,46;56;,1,0
1934526205154100,24;,0,0
1934520005154100,24;62;,1,0
1934525605154600,25;,0,0
1934520005154600,25;56;,1,0
1934520005155600,25;46;,1,0
1934520005156200,24;41;,1,0
1934520005150000,24;25;41;46;56;62;,0,1
1934560005152500,46;52;,1,0
1934560005153000,44;49;,0.5,0.5
1934560005154400,30;49;,0.5,0.5
1934560005154600,25;52;,1,0
1934560005154900,30;44;,1,0
1934560005155200,25;46;,1,0
1934560005150000,25;30;44;46;49;52;,0,1
1934600005152400,46;49;,1,0
1934600005153000,41;48;,1,0
1934600005154100,30;48;,1,0
1934600005154600,24;49;,1,0
1934600005154800,30;41;,1,0
1934600005154900,24;46;,1,0
1934600005150000,24;30;41;46;48;49;,0,1
1934620005152400,41;52;,1,0
1934620005152500,44;48;,0.5,0.5
1934620005154100,24;52;,1,0
1934620005154400,25;48;,0.5,0.5
1934620005154800,25;44;,1,0
1934620005155200,24;41;,1,0
1934620005150000,24;25;41;44;48;52;,0,1
1934000005150000,24;25;30;41;44;46;48;49;52;56;60;62;,1,0
1934416205245200,15;,0,0
1934410005245200,15;62;,0.5,0.5
1934416005245500,14;,0,0
1934410005245500,14;60;,0.5,0.5
1934415505246000,14;,0,0
1934410005246000,14;55;,0.5,0.5
1934415205246200,15;,0,0
1934410005246200,15;52;,0.5,0.5
1934410005240000,14;15;52;55;60;62;,0.333333,0.666667
1934466005244900,15;,0,0
1934460005244900,15;60;,1,0
1934465705245500,12;,0,0
1934460005245500,12;57;,1,0
1934465505245700,12;,0,0
1934460005245700,12;55;,1,0
1934464905246000,15;,0,0
1934460005246000,15;49;,1,0
1934460005240000,12;15;49;55;57;60;,0,1
1934476205244900,12;,0,0
1934470005244900,12;62;,1,0
1934475705245200,14;,0,0
1934470005245200,14;57;,1,0
1934475205245700,14;,0,0
1934470005245700,14;52;,1,0
1934474905246200,12;,0,0
1934470005246200,12;49;,1,0
1934470005240000,12;14;49;52;57;62;,0,1
1934496005244600,15;,0,0
1934490005244600,15;60;,0.5,0.5
1934496205244700,12;,0,0
1934490005244700,12;62;,0.5,0.5
1934490005246000,15;46;,0.5,0.5
1934490005246200,12;47;,0.5,0.5
1934490005240000,12;15;46;47;60;62;,0.333333,0.666667
1934526205244100,15;,0,0
1934520005244100,15;62;,0.5,0.5
1934525705244700,14;,0,0
1934520005244700,14;57;,1,0
1934520005245700,14;47;,1,0
1934520005246200,15;41;,0.5,0.5
1934520005240000,14;15;41;47;57;62;,0.333333,0.666667
1934556005244100,14;,0,0
1934550005244100,14;60;,1,0
1934555705244600,12;,0,0
1934550005244600,12;57;,1,0
1934550005245700,12;46;,1,0
1934550005246000,14;41;,1,0
1934550005240000,12;14;41;46;57;60;,0,1
1934570005244600,12;55;,1,0
1934570005244700,14;52;,0.5,0.5
