GameState,PossibleArrows,WinProb,TieProb
0416315114415800,37;,0,0
0416310014415800,37;51;,1,0
0416313514416100,50;,0,1
0416315014416100,35;,1,0
0416310014416100,35;50;,0,1
0416310014410000,35;37;50;51;58;61;,0.833333,0.166667
0416356114415000,31;,0,0
0416350014415000,31;61;,0.5,0.5
0416355814415500,29;,0,1
0416350014415500,29;58;,0.5,0.5
0416355514415800,29;,0,0
0416350014415800,29;55;,1,0
0416355014416100,31;,0,1
0416350014416100,31;50;,0,1
0416350014410000,29;31;50;55;58;61;,0,1
0416375814415100,31;,0,0
0416370014415100,31;58;,1,0
0416375914415500,26;,0,1
0416370014415500,26;59;,0.5,0.5
0416375114415800,31;,0,0
0416370014415800,31;51;,1,0
0416375514415900,26;,0,0
0416370014415900,26;55;,1,0
0416370014410000,26;31;51;55;58;59;,0,1
0416395914415000,29;,0,0
0416390014415000,29;59;,1,0
0416396114415100,26;,1,0
0416390014415100,26;61;,0,1
0416395014415900,29;,0,0
0416390014415900,29;50;,1,0
0416395114416100,26;,1,0
0416390014416100,26;51;,0,1
0416390014410000,26;29;50;51;59;61;,0.5,0.5
0416500014415900,29;39;,1,0
0416500014416100,31;35;,0,1
0416500014410000,29;31;35;39;59;61;,0.5,0.5
0416510014415800,31;37;,1,0
0416510014416100,26;39;,0,1
0416510014410000,26;31;37;39;58;61;,0.5,0.5
0416550014415800,29;35;,1,0
0416550014415900,26;37;,1,0
0416550014410000,26;29;35;37;58;59;,0,1
0416580014415100,31;37;,0.5,0.5
0416580014415500,29;35;,0,1
0416580014410000,29;31;35;37;51;55;,0.666667,0.333333
0416590014415000,29;39;,1,0
0416590014415500,26;37;,0,1
0416590014410000,26;29;37;39;50;55;,0,1
0416610014415000,31;35;,0.5,0.5
0416610014415100,26;39;,0.5,0.5
0416610014410000,26;31;35;39;50;51;,1,0
0416000014410000,26;29;31;35;37;39;50;51;55;58;59;61;,0.916667,0.0833333
0416253914425359,,0,0
0416253914425300,59;,1,0
0416255914425300,39;,1,0
0416250014425300,39;59;,0,1
0416253514425561,,0,0
0416253514425500,61;,1,0
0416256114425500,35;,1,0
0416250014425500,35;61;,0,1
0416253914425900,53;,1,0
0416255314425900,39;,0,0
0416250014425900,39;53;,0.5,0.5
0416253514426100,55;,1,0
0416255514426100,35;,1,0
0416250014426100,35;55;,0,1
0416250014420000,35;39;53;55;59;61;,1,0
0416293914425157,,1,0
0416293914425100,57;,0,0
0416295714425100,39;,0,1
0416290014425100,39;57;,0.5,0.5
0416293314425559,,1,0
0416293314425500,59;,0,0
0416295914425500,33;,0,1
0416290014425500,33;59;,0.5,0.5
0416293914425700,51;,0,0
