GameState,PossibleArrows,WinProb,TieProb
2024610042510000,1;7;14;15;33;38;,1,0
2024620042510000,1;5;13;15;33;39;,1,0
2024000042510000,1;5;7;13;14;15;33;38;39;57;61;62;,1,0
2024330042535900,6;15;,1,0
2024330042536200,7;11;,1,0
2024330042530000,6;7;11;15;59;62;,0,1
2024350042535700,7;14;,1,0
2024350042536200,1;15;,1,0
2024350042530000,1;7;14;15;57;62;,0.5,0.5
2024390042535700,6;11;,1,0
2024390042535900,1;14;,1,0
2024390042530000,1;6;11;14;57;59;,0.5,0.5
2024570042530000,6;7;11;14;35;39;,0,1
2024590042530000,1;6;14;15;33;39;,0.5,0.5
2024620042530000,1;7;11;15;33;35;,0.5,0.5
2024000042530000,1;6;7;11;14;15;33;35;39;57;59;62;,1,0
2024330042555900,5;14;,0,1
2024330042556100,6;11;,1,0
2024330042550000,5;6;11;14;59;61;,1,0
2024350042555700,6;13;,0,1
2024350042556100,1;14;,1,0
2024350042550000,1;6;13;14;57;61;,1,0
2024380042555700,5;11;,0,1
2024380042555900,1;13;,0,1
2024380042550000,1;5;11;13;57;59;,1,0
2024570042550000,5;6;11;13;35;38;,1,0
2024590042550000,1;5;13;14;33;38;,1,0
2024610042550000,1;6;11;14;33;35;,1,0
2024000042550000,1;5;6;11;13;14;33;35;38;57;59;61;,1,0
2024350042570000,6;7;13;14;53;55;,1,0
2024380042570000,5;7;11;13;51;55;,1,0
2024390042570000,5;6;11;14;51;53;,1,0
2024510042570000,5;7;13;14;38;39;,1,0
2024530042570000,6;7;11;14;35;39;,1,0
2024550042570000,5;6;11;13;35;38;,1,0
2024000042570000,5;6;7;11;13;14;35;38;39;51;53;55;,0.833333,0.166667
2024330042590000,5;6;14;15;53;55;,0.5,0.5
2024380042590000,1;5;13;15;49;55;,1,0
2024390042590000,1;6;13;14;49;53;,1,0
2024490042590000,5;6;13;15;38;39;,1,0
2024530042590000,1;6;14;15;33;39;,1,0
2024550042590000,1;5;13;14;33;38;,1,0
2024000042590000,1;5;6;13;14;15;33;38;39;49;53;55;,1,0
2024330042610000,6;7;11;14;51;55;,1,0
2024350042610000,1;6;14;15;49;55;,1,0
2024380042610000,1;7;11;15;49;51;,1,0
2024490042610000,6;7;11;15;35;38;,1,0
2024510042610000,1;7;14;15;33;38;,1,0
2024550042610000,1;6;11;14;33;35;,1,0
2024000042610000,1;6;7;11;14;15;33;35;38;49;51;55;,1,0
2024330042620000,5;7;11;15;51;53;,0,1
2024350042620000,1;7;13;15;49;53;,0.5,0.5
2024390042620000,1;5;11;13;49;51;,0.5,0.5
2024490042620000,5;7;11;13;35;39;,0,1
2024510042620000,1;5;13;15;33;39;,0.5,0.5
2024530042620000,1;7;11;15;33;35;,0.5,0.5
2024000042620000,1;5;7;11;13;15;33;35;39;49;51;53;,1,0
2024000042000000,1;5;6;7;11;13;14;15;33;35;38;39;49;51;53;55;57;59;61;62;,1,0
2025350042486100,7;14;,0,1
2025350042486200,5;15;,0,1
2025350042480000,5;7;14;15;61;62;,1,0
2025380042485900,7;13;,0,1
2025380042486100,3;15;,0,1
2025380042480000,3;7;13;15;59;61;,1,0
2025390042485900,5;14;,0,1
2025390042486200,3;13;,0,1
2025390042480000,3;5;13;14;59;62;,1,0
2025590042480000,5;7;13;14;38;39;,1,0
2025610042480000,3;7;14;15;35;38;,1,0
2025620042480000,3;5;13;15;35;39;,1,0
2025000042480000,3;5;7;13;14;15;35;38;39;59;61;62;,0.5,0.5
2025320042516100,6;15;,1,0
2025320042516200,7;13;,1,0
2025320042510000,6;7;13;15;61;62;,0.5,0.5
2025380042515600,5;15;,0,1
2025380042516100,7;8;,1,0
2025380042510000,5;7;8;15;56;61;,1,0
2025390042515600,6;13;,0,1
2025390042516200,5;8;,1,0
2025390042510000,5;6;8;13;56;62;,1,0
2025560042510000,5;6;13;15;38;39;,0.5,0.5
2025610042510000,6;7;8;15;32;38;,1,0
2025620042510000,5;7;8;13;32;39;,1,0
2025000042510000,5;6;7;8;13;15;32;38;39;56;61;62;,1,0
2025320042535900,7;14;,1,0
2025320042536200,3;15;,1,0
2025320042530000,3;7;14;15;59;62;,0,1
