GameState,PossibleArrows,WinProb,TieProb
0408550021580000,25;30;35;38;41;43;,1,0
0408000021580000,25;30;31;35;38;39;41;43;46;49;51;55;,0.333333,0.666667
0408250021590000,34;38;46;47;50;55;,1,0
0408260021590000,38;39;41;46;49;55;,1,0
0408300021590000,34;39;41;47;49;50;,1,0
0408340021590000,25;30;46;47;49;55;,1,0
0408380021590000,25;26;41;47;50;55;,1,0
0408390021590000,26;30;41;46;49;50;,1,0
0408410021590000,26;30;38;39;50;55;,1,0
0408460021590000,25;26;34;39;49;55;,1,0
0408470021590000,25;30;34;38;49;50;,1,0
0408490021590000,26;30;34;39;46;47;,0,1
0408500021590000,25;30;38;39;41;47;,1,0
0408550021590000,25;26;34;38;41;46;,1,0
0408000021590000,25;26;30;34;38;39;41;46;47;49;50;55;,0.666667,0.333333
0408250021620000,34;39;43;47;50;51;,0,1
0408260021620000,35;39;41;47;49;51;,0,1
0408310021620000,34;35;41;43;49;50;,0,1
0408340021620000,25;31;43;47;49;51;,0,1
0408350021620000,26;31;41;47;49;50;,0,1
0408390021620000,25;26;41;43;50;51;,0,1
0408410021620000,26;31;35;39;50;51;,0,1
0408430021620000,25;31;34;39;49;50;,0,1
0408470021620000,25;26;34;35;49;51;,0,1
0408490021620000,26;31;34;35;43;47;,0,1
0408500021620000,25;31;35;39;41;43;,0,1
0408510021620000,25;26;34;39;41;47;,0,1
0408000021620000,25;26;31;34;35;39;41;43;47;49;50;51;,1,0
0408000021000000,25;26;30;31;34;35;38;39;41;43;46;47;49;50;51;55;57;58;59;62;,1,0
0410335521244659,,0,0
0410335521244600,59;,1,0
0410335921244655,,0,1
0410335921244600,55;,0,1
0410330021244600,55;59;,0,1
0410335121244762,,1,0
0410335121244700,62;,0,1
0410336221244751,,0,0
0410336221244700,51;,1,0
0410330021244700,51;62;,1,0
0410334721245162,,0,1
0410334721245100,62;,0,1
0410336221245100,47;,1,0
0410330021245100,47;62;,0,1
0410334621245559,,0,0
0410334621245500,59;,1,0
0410335921245500,46;,0,1
0410330021245500,46;59;,0,1
0410334621245900,55;,1,0
0410335521245900,46;,1,0
0410330021245900,46;55;,0,1
0410334721246200,51;,0,1
0410335121246200,47;,0,1
0410330021246200,47;51;,1,0
0410330021240000,46;47;51;55;59;62;,1,0
0410385521244357,,0,0
0410385521244300,57;,1,0
0410385721244355,,0,1
0410385721244300,55;,0,1
0410380021244300,55;57;,0,1
0410384921244759,,0,0
0410384921244700,59;,1,0
0410385921244749,,0,0
0410385921244700,49;,1,0
0410380021244700,49;59;,0,1
0410384721244959,,0,0
0410384721244900,59;,1,0
0410385921244900,47;,1,0
0410380021244900,47;59;,0,1
0410384321245557,,0,0
0410384321245500,57;,1,0
0410385721245500,43;,0,1
0410380021245500,43;57;,0,1
0410384321245700,55;,1,0
0410385521245700,43;,1,0
0410380021245700,43;55;,0,1
0410384721245900,49;,1,0
0410384921245900,47;,1,0
0410380021245900,47;49;,0,1
0410380021240000,43;47;49;55;57;59;,1,0
0410394921244362,,1,0
0410394921244300,62;,0,1
0410396221244349,,0,0
0410396221244300,49;,1,0
0410390021244300,49;62;,1,0
0410395121244657,,0,0
0410395121244600,57;,1,0
0410395721244651,,0,1
0410395721244600,51;,0,1
0410390021244600,51;57;,0,1
0410394321244962,,0,0
0410394321244900,62;,1,0
0410396221244900,43;,1,0
0410390021244900,43;62;,0,1
0410394621245157,,0,0
0410394621245100,57;,1,0
0410395721245100,46;,0,1
0410390021245100,46;57;,0,1
0410394621245700,51;,1,0
0410395121245700,46;,1,0
0410390021245700,46;51;,0,1
0410394321246200,49;,1,0
0410394921246200,43;,0,1
0410390021246200,43;49;,1,0
0410390021240000,43;46;49;51;57;62;,1,0
0410435521243857,,0,0
0410435521243800,57;,1,0
0410435721243855,,0,1
0410435721243800,55;,0,1
0410430021243800,55;57;,0,1
0410434921243962,,1,0
0410434921243900,62;,0,1
0410436221243949,,0,0
0410436221243900,49;,1,0
0410430021243900,49;62;,1,0
0410436221244900,39;,1,0
0410430021244900,39;62;,0,1
0410435721245500,38;,0,1
0410430021245500,38;57;,0,1
0410435521245700,38;,1,0
0410430021245700,38;55;,0,1
0410434921246200,39;,0,1
0410430021246200,39;49;,1,0
0410430021240000,38;39;49;55;57;62;,1,0
0410465521243359,,0,0
0410465521243300,59;,1,0
0410465921243355,,0,0
0410465921243300,55;,1,0
0410460021243300,55;59;,0,1
0410465121243957,,0,0
0410465121243900,57;,1,0
0410465721243951,,0,0
0410465721243900,51;,1,0
0410460021243900,51;57;,0,1
0410465721245100,39;,1,0
0410460021245100,39;57;,0,1
0410465921245500,33;,1,0
0410460021245500,33;59;,0,1
0410465121245700,39;,1,0
0410460021245700,39;51;,0,1
0410465521245900,33;,1,0
0410460021245900,33;55;,0,1
0410460021240000,33;39;51;55;57;59;,1,0
0410475121243362,,0,1
0410475121243300,62;,0,1
0410476221243351,,0,0
0410476221243300,51;,1,0
0410470021243300,51;62;,0,1
0410474921243859,,0,0
0410474921243800,59;,1,0
0410475921243849,,0,0
0410475921243800,49;,1,0
0410470021243800,49;59;,0,1
0410475921244900,38;,1,0
0410470021244900,38;59;,0,1
0410476221245100,33;,1,0
0410470021245100,33;62;,0,1
0410474921245900,38;,1,0
0410470021245900,38;49;,0,1
0410475121246200,33;,0,1
0410470021246200,33;51;,0,1
0410470021240000,33;38;49;51;59;62;,1,0
0410495921243847,,0,1
0410495921243800,47;,0,1
0410490021243800,47;59;,0,1
0410496221243943,,0,1
0410496221243900,43;,0,1
0410490021243900,43;62;,1,0
0410496221244300,39;,0,1
0410490021244300,39;62;,1,0
0410495921244700,38;,0,1
0410490021244700,38;59;,0,1
0410490021245900,38;47;,0,1
0410490021246200,39;43;,1,0
