GameState,PossibleArrows,WinProb,TieProb
14173398843392,37;39;42;47;58;61;,0,1
14179337981440,47;,0,1
14179556085248,34;,0,1
14179421867648,40;,0,1
14179438644864,39;,0,1
14178767552512,34;39;40;47;56;58;,0,1
14181535796736,42;,0,1
14181619682816,37;,0,1
14181485465408,40;,0,1
14181586128704,34;,0,1
14180915036160,34;37;40;42;56;61;,0,1
14193514728960,21;,1,0
14193397288768,23;,0,1
14192726196224,21;23;40;47;56;61;,0.5,0.5
14196652068352,23;,1,0
14196735954560,16;,0,1
14195947421696,16;23;42;47;56;58;,0.5,0.5
14198765997696,21;,0,1
14198799552320,16;,0,1
14198094905344,16;21;40;42;58;61;,0,1
14199168647168,21;23;34;39;58;61;,0,1
14201316130816,16;23;37;39;56;61;,0.5,0.5
14206684839936,16;21;34;37;56;58;,0.5,0.5
14216348516352,21;23;34;37;42;47;,0,1
14218496000000,16;21;37;39;40;47;,0,1
14221717225472,16;23;34;39;40;42;,0,1
14174053162624,44;,0,1
14174137048704,39;,0,1
14173969276672,47;,0,1
14174187380480,34;,0,1
14173398847488,34;39;44;47;58;60;,0,1
14178348129792,42;,0,1
14178398461440,39;,0,1
14178230689408,47;,0,1
14178482347648,32;,0,1
14177693814784,32;39;42;47;56;58;,0,1
14181485469184,44;,0,1
14181653241344,34;,0,1
14181451915008,42;,0,1
14181619687168,32;,0,1
14180915040256,32;34;42;44;56;60;,0,1
14191367249536,20;,0,1
14191283363584,23;,0,1
14190578716672,20;23;42;47;58;60;,0,1
14193464401408,23;,0,1
14193514733312,16;,0,1
14192726200320,16;23;44;47;56;60;,0,1
14198799556096,20;,0,1
14198833110656,16;,0,1
14198094909440,16;20;42;44;56;58;,0,1
14201316134912,20;23;32;39;56;60;,0,1
14203463618560,16;23;34;39;56;58;,0,1
14206684844032,16;20;32;34;58;60;,0,1
14216348520448,20;23;34;39;42;44;,0,1
14218496004096,16;20;32;39;44;47;,0,1
14220643487744,16;23;32;34;42;47;,0,1
14174019616512,42;,0,1
14174103502592,37;,0,1
14173969284928,44;,0,1
14174137057088,34;,0,1
14173398855680,34;37;42;44;60;61;,0,1
14178314583680,40;,1,0
14178364915328,37;,0,1
14178230697792,42;,0,1
14178398469952,32;,0,1
14177693822976,32;37;40;42;58;61;,0.5,0.5
14179304439424,44;,0,1
14179505766016,32;,0,1
14179337993984,40;,0,1
14179438657280,34;,0,1
14178767564800,32;34;40;44;58;60;,0,1
14191316926080,21;,0,1
14191283371840,20;,0,1
14190578724864,20;21;42;44;58;61;,0,1
14193397300992,21;,0,1
14193464409920,16;,0,1
14192726208512,16;21;40;44;60;61;,0,1
14196618526336,20;,0,1
14196652080896,16;,0,1
14195947433984,16;20;40;42;58;60;,0.5,0.5
14199168659456,20;21;34;37;58;60;,0,1
14201316143104,16;20;32;37;60;61;,0,1
14203463626752,16;21;32;34;58;61;,0,1
14218496012288,20;21;32;37;40;44;,0,1
14220643495936,16;21;34;37;40;42;,0,1
14221717237760,16;20;32;34;42;44;,0,1
14177693827072,37;39;42;47;50;53;,1,0
14178767568896,34;39;44;47;50;52;,0.5,0.5
14180915052544,34;37;42;44;52;53;,0,1
14192726212608,21;23;44;47;52;53;,1,0
14195947438080,20;23;42;47;50;52;,1,0
14198094921728,20;21;42;44;50;53;,0.5,0.5
14201316147200,20;23;37;39;52;53;,1,0
14203463630848,21;23;34;39;50;53;,1,0
14206684856320,20;21;34;37;50;52;,1,0
14209906081792,20;21;37;39;44;47;,1,0
14212053565440,21;23;34;37;42;47;,1,0
14213127307264,20;23;34;39;42;44;,1,0
14173398867968,37;39;44;47;52;53;,0,1
14177693835264,32;37;40;47;53;55;,1,0
14178767577088,32;39;40;44;52;55;,0.5,0.5
14190578737152,20;21;44;47;53;55;,0,1
14195947446272,16;20;40;47;52;55;,1,0
14198094929920,16;21;40;44;52;53;,0.5,0.5
14199168671744,20;21;37;39;52;55;,0,1
14203463639040,16;21;32;39;53;55;,0.5,0.5
14206684864512,16;20;32;37;52;53;,0.5,0.5
14212053573632,16;21;37;39;40;47;,1,0
14213127315456,16;20;32;39;44;47;,1,0
14215274799104,20;21;32;37;40;44;,1,0
14173398876160,34;37;42;47;53;55;,0,1
14178767585280,32;34;40;47;50;55;,0,1
14180915068928,32;37;40;42;50;53;,0,1
14190578745344,21;23;42;47;50;53;,0,1
14192726228992,16;21;40;47;53;55;,0.5,0.5
14195947454464,16;23;40;42;50;55;,0.5,0.5
14199168679936,21;23;34;37;50;55;,0,1
14201316163584,16;23;32;37;53;55;,0,1
14206684872704,16;21;32;34;50;53;,0,1
14209906098176,21;23;32;37;40;47;,0.5,0.5
14213127323648,16;23;32;34;42;47;,0,1
14215274807296,16;21;34;37;40;42;,0.5,0.5
14173398880256,34;39;42;44;52;55;,0,1
14177693847552,32;39;40;42;50;55;,0,1
14180915073024,32;34;40;44;50;52;,0,1
14190578749440,20;23;42;44;50;55;,0,1
14192726233088,16;23;40;44;52;55;,0,1
14198094942208,16;20;40;42;50;52;,0,1
14199168684032,20;23;34;39;50;52;,0,1
14201316167680,16;20;32;39;52;55;,0,1
14203463651328,16;23;32;34;50;55;,0,1
14209906102272,20;23;32;39;40;44;,0,1
14212053585920,16;23;34;39;40;42;,0,1
14215274811392,16;20;32;34;42;44;,0,1
14156218761216,16;20;21;23;32;34;37;39;40;42;44;47;50;52;53;55;56;58;60;61;,0.833333,0.166667
14247302400640,62;,0,1
14247453395584,53;,0,1
14247252069248,61;,0,1
14247436618624,50;,0,1
14247184960640,61;,0,1
14247436618880,46;,0,1
14247117851968,62;,0,1
14247453396288,42;,0,1
