GameState,PossibleArrows,WinProb,TieProb
0440570030500000,11;13;21;23;35;39;,1,0
0440590030500000,13;15;17;21;33;39;,0.833333,0.166667
0440610030500000,11;15;17;23;33;35;,0.833333,0.166667
0440000030500000,11;13;15;17;21;23;33;35;39;57;59;61;,0.541667,0.458333
0440570030530000,10;11;19;23;34;39;,1,0
0440580030530000,11;15;17;19;33;39;,1,0
0440590030530000,10;15;17;23;33;34;,1,0
0440000030530000,10;11;15;17;19;23;33;34;39;57;58;59;,0.375,0.625
0440570030550000,10;13;19;21;34;35;,1,0
0440580030550000,11;13;17;21;33;35;,1,0
0440610030550000,10;11;17;19;33;34;,0.833333,0.166667
0440000030550000,10;11;13;17;19;21;33;34;35;57;58;61;,0.583333,0.416667
0440500030570000,11;13;21;23;35;39;,0.5,0.5
0440530030570000,10;11;19;23;34;39;,0.333333,0.666667
0440550030570000,10;13;19;21;34;35;,0,1
0440000030570000,10;11;13;19;21;23;34;35;39;50;53;55;,0.958333,0.0416667
0440490030580000,13;15;19;21;35;39;,0.833333,0.166667
0440530030580000,11;15;17;19;33;39;,0.666667,0.333333
0440550030580000,11;13;17;21;33;35;,0.333333,0.666667
0440000030580000,11;13;15;17;19;21;33;35;39;49;53;55;,0.875,0.125
0440490030590000,10;13;21;23;34;39;,1,0
0440500030590000,13;15;17;21;33;39;,0.833333,0.166667
0440530030590000,10;15;17;23;33;34;,0.833333,0.166667
0440000030590000,10;13;15;17;21;23;33;34;39;49;50;53;,0.5,0.5
0440490030610000,10;15;19;23;34;35;,1,0
0440500030610000,11;15;17;23;33;35;,1,0
0440550030610000,10;11;17;19;33;34;,0.833333,0.166667
0440000030610000,10;11;15;17;19;23;33;34;35;49;50;55;,0.333333,0.666667
0440000030000000,10;11;13;15;17;19;21;23;33;34;35;39;49;50;53;55;57;58;59;61;,1,0
0441480030345900,15;21;,0,1
0441480030346100,11;23;,0,1
0441480030340000,11;15;21;23;59;61;,1,0
0441530030345600,15;19;,0.5,0.5
0441530030345900,8;23;,0,1
0441530030340000,8;15;19;23;56;59;,1,0
0441550030345600,11;21;,1,0
0441550030346100,8;19;,0,1
0441550030340000,8;11;19;21;56;61;,0.833333,0.166667
0441560030345300,15;19;,0,1
0441560030345500,11;21;,0,1
0441560030340000,11;15;19;21;53;55;,1,0
0441590030344800,15;21;,0.5,0.5
0441590030345300,8;23;,0,1
0441590030340000,8;15;21;23;48;53;,1,0
0441610030344800,11;23;,0.5,0.5
0441610030345500,8;19;,0,1
0441610030340000,8;11;19;23;48;55;,1,0
0441000030340000,8;11;15;19;21;23;48;53;55;56;59;61;,0.416667,0.583333
0441500030355600,15;21;,0.5,0.5
0441500030356100,8;23;,0,1
0441500030350000,8;15;21;23;56;61;,1,0
0441530030355600,10;23;,0.5,0.5
0441530030355800,15;16;,0,1
0441530030350000,10;15;16;23;56;58;,1,0
0441550030355800,8;21;,0.5,0.5
0441550030356100,10;16;,0,1
0441550030350000,8;10;16;21;58;61;,1,0
0441560030355000,15;21;,0,1
0441560030355300,10;23;,0,1
0441560030350000,10;15;21;23;50;53;,1,0
0441580030355300,15;16;,0,1
0441580030355500,8;21;,0,1
0441580030350000,8;15;16;21;53;55;,1,0
0441610030355000,8;23;,0,1
0441610030355500,10;16;,0,1
0441610030350000,8;10;16;23;50;55;,1,0
0441000030350000,8;10;15;16;21;23;50;53;55;56;58;61;,0.25,0.75
0441480030375800,15;19;,0.5,0.5
0441480030375900,10;23;,0.5,0.5
0441480030370000,10;15;19;23;58;59;,1,0
0441500030375600,11;23;,0.5,0.5
0441500030375900,15;16;,0,1
0441500030370000,11;15;16;23;56;59;,0.833333,0.166667
0441550030375600,10;19;,1,0
0441550030375800,11;16;,1,0
0441550030370000,10;11;16;19;56;58;,0.666667,0.333333
0441560030375000,11;23;,0,1
0441560030375500,10;19;,0,1
0441560030370000,10;11;19;23;50;55;,1,0
0441580030374800,15;19;,0.5,0.5
0441580030375500,11;16;,0,1
0441580030370000,11;15;16;19;48;55;,1,0
0441590030374800,10;23;,0.5,0.5
0441590030375000,15;16;,0,1
0441590030370000,10;15;16;23;48;50;,1,0
0441000030370000,10;11;15;16;19;23;48;50;55;56;58;59;,0.666667,0.333333
0441480030395800,11;21;,0.5,0.5
0441480030396100,10;19;,0,1
0441480030390000,10;11;19;21;58;61;,0.833333,0.166667
0441500030395900,8;21;,0,1
0441500030396100,11;16;,0,1
0441500030390000,8;11;16;21;59;61;,1,0
0441530030395800,8;19;,1,0
0441530030395900,10;16;,0.5,0.5
0441530030390000,8;10;16;19;58;59;,0.666667,0.333333
0441580030394800,11;21;,1,0
0441580030395300,8;19;,0,1
0441580030390000,8;11;19;21;48;53;,0.833333,0.166667
0441590030395000,8;21;,0,1
0441590030395300,10;16;,0,1
0441590030390000,8;10;16;21;50;53;,1,0
0441610030394800,10;19;,1,0
0441610030395000,11;16;,0,1
0441610030390000,10;11;16;19;48;50;,0.666667,0.333333
0441000030390000,8;10;11;16;19;21;48;50;53;58;59;61;,0.708333,0.291667
0441580030480000,11;15;19;21;37;39;,0.333333,0.666667
0441590030480000,10;15;21;23;34;37;,0.666667,0.333333
0441610030480000,10;11;19;23;34;39;,0.333333,0.666667
0441000030480000,10;11;15;19;21;23;34;37;39;58;59;61;,1,0
0441560030500000,11;15;21;23;35;37;,0.833333,0.166667
0441590030500000,8;15;16;21;37;39;,0.833333,0.166667
0441610030500000,8;11;16;23;35;39;,0.833333,0.166667
0441000030500000,8;11;15;16;21;23;35;37;39;56;59;61;,0.666667,0.333333
0441560030530000,10;15;19;23;34;35;,1,0
0441580030530000,8;15;16;19;35;39;,1,0
0441590030530000,8;10;16;23;34;39;,1,0
0441000030530000,8;10;15;16;19;23;34;35;39;56;58;59;,0.208333,0.791667
0441560030550000,10;11;19;21;34;37;,1,0
0441580030550000,8;11;16;21;35;37;,1,0
