GameState,PossibleArrows,WinProb,TieProb
67132493877248,3;6;33;38;41;43;,0,1
67133567619072,1;6;34;38;41;42;,0,1
67136788844544,1;3;33;34;42;43;,0,1
67105650352128,5;6;43;46;51;53;,0.5,0.5
67109945319424,3;6;41;46;49;51;,1,0
67111019061248,3;5;41;43;49;53;,0.5,0.5
67114240286720,3;6;37;38;51;53;,0.5,0.5
67116387770368,5;6;33;38;49;53;,0.5,0.5
67119608995840,3;5;33;37;49;51;,1,0
67122830221312,3;5;37;38;43;46;,0,1
67124977704960,5;6;33;37;41;46;,0.5,0.5
67127125188608,3;6;33;38;41;43;,0.5,0.5
67106724098048,5;6;41;46;49;53;,0.5,0.5
67109945323520,1;6;42;46;49;50;,1,0
67111019065344,1;5;41;42;50;53;,0,1
67114240290816,5;6;34;38;50;53;,0,1
67115314032640,1;6;37;38;49;53;,0.5,0.5
67119608999936,1;5;34;37;49;50;,1,0
67122830225408,5;6;34;37;42;46;,0,1
67123903967232,1;5;37;38;41;46;,0,1
67127125192704,1;6;34;38;41;42;,0,1
67105650364416,3;6;42;46;50;51;,0,1
67106724106240,1;6;43;46;49;51;,0,1
67111019073536,1;3;42;43;49;50;,0,1
67115314040832,3;6;33;38;49;51;,0,1
67116387782656,1;6;34;38;49;50;,0,1
67119609008128,1;3;33;34;50;51;,0,1
67122830233600,3;6;34;38;42;43;,0,1
67123903975424,1;3;33;38;43;46;,0,1
67124977717248,1;6;33;34;42;46;,0,1
67105650368512,3;5;42;43;50;53;,0,1
67106724110336,1;5;41;43;51;53;,0,1
67109945335808,1;3;41;42;50;51;,0,1
67114240303104,3;5;34;37;50;51;,0,1
67115314044928,1;3;33;37;51;53;,0,1
67116387786752,1;5;33;34;50;53;,0,1
67123903979520,3;5;33;37;41;43;,0,1
67124977721344,1;5;34;37;41;42;,0,1
67127125204992,1;3;33;34;42;43;,0,1
67070216634368,1;3;5;6;33;34;37;38;41;42;43;46;49;50;51;53;58;59;61;62;,0.5,0.5
67185073589440,5;,0,1
67185023257920,6;,0,1
67184922595008,6;,0,1
67184889040768,5;,0,1
67184033398784,5;6;51;53;59;62;,0,1
67186130553984,6;,0,1
67186147331392,2;,0,1
67185946005312,6;,0,1
67185996337024,2;,0,1
67185107140608,2;6;50;53;61;62;,0,1
67189318225024,5;,1,0
67189351779520,2;,0,1
67189167230656,5;,1,0
67189184008000,2;,0,1
67188328366080,2;5;50;51;59;61;,1,0
67193646746304,6;,0,1
67193613192064,5;,0,1
67192623333376,5;6;43;46;59;61;,0.5,0.5
67194737265280,5;,0,1
67194720488320,2;,0,1
67193697075200,2;5;42;46;61;62;,0,1
67196834417280,6;,0,1
67196884748992,2;,0,1
67195844558848,2;6;42;43;59;62;,0,1
67202287009792,5;6;42;46;50;53;,0.5,0.5
67204434493440,2;6;43;46;50;51;,0,1
67205508235264,2;5;42;43;51;53;,0,1
67182909336768,6;,0,1
67182926114112,3;,0,1
67182741565248,6;,0,1
67182775119744,3;,0,1
67181885923328,3;6;51;53;61;62;,0,1
67186147339264,5;,0,1
67186046676288,6;,0,1
67185996344832,6;,1,0
67185912459136,5;,0,1
67185107148800,5;6;48;53;56;62;,0.5,0.5
67189351787520,3;,1,0
67189267901632,5;,0,1
67189184015872,5;,1,0
67189133684544,3;,0,1
67188328374272,3;5;48;51;56;61;,0.5,0.5
67191516048064,5;,0,1
67191499271040,3;,0,1
67190475857920,3;5;43;46;61;62;,0,1
67194720496128,6;,0,1
67194636610432,5;,0,1
67193697083392,5;6;40;46;56;61;,0.5,0.5
67196884756992,3;,0,1
67196784093888,6;,0,1
67195844567040,3;6;40;43;56;62;,0.5,0.5
67199065792512,5;6;43;46;51;53;,0,1
67204434501632,3;6;40;46;48;51;,0.5,0.5
67205508243456,3;5;40;43;48;53;,0,1
67182875794560,6;,0,1
67182926126272,2;,0,1
67182724800192,6;,0,1
67182741577600,2;,0,1
67181885935616,2;6;50;51;59;62;,0,1
67185073609728,3;,0,1
67184972946624,6;,0,1
67184889060864,6;,1,0
67184838729600,3;,0,1
67184033419264,3;6;48;51;56;62;,0.5,0.5
67189318245376,2;,1,0
67189267913856,3;,0,1
67189167250944,3;,1,0
67189133696704,2;,0,1
67188328386560,2;3;48;50;56;59;,1,0
67191516060288,3;,0,1
67191465728896,2;,0,1
67190475870208,2;3;42;46;59;62;,0,1
67193613212160,6;,0,1
67193562880896,3;,0,1
67192623353856,3;6;40;46;56;59;,0.5,0.5
67194737285632,2;,0,1
67194636622464,6;,0,1
67193697095680,2;6;40;42;56;62;,0.5,0.5
67199065804800,3;6;42;46;50;51;,0,1
67202287030272,2;6;40;46;48;50;,0.5,0.5
67205508255744,2;3;40;42;48;51;,0,1
67182909353088,3;,0,1
67182875798848,2;,0,1
67182775135936,2;,0,1
67182724804416,3;,0,1
67181885939712,2;3;50;53;59;61;,0,1
