GameState,PossibleArrows,WinProb,TieProb
23687604279424,62;,0,1
23687788828800,51;,0,1
23687587502464,59;,0,1
23687738497408,50;,0,1
23687738498176,38;,0,1
23687788829888,34;,0,1
23687587503808,38;,0,1
23687604281216,34;,0,1
23686748639232,34;38;50;51;59;62;,0,1
23689768540288,59;,0,1
23689885980800,52;,0,1
23689734985920,60;,0,1
23689902758080,50;,0,1
23689902759040,35;,0,1
23689885981952,34;,0,1
23689768541888,34;,0,1
23689734987520,35;,0,1
23688896122880,34;35;50;52;59;60;,0,1
23694197725376,46;,0,1
23694180948352,44;,0,1
23694180948736,38;,0,1
23694197726080,35;,0,1
23693191090176,35;38;44;46;59;60;,0,1
23695305021568,44;,0,1
23695271467392,42;,0,1
23695271467648,38;,0,1
23695305022208,34;,0,1
23694264832000,34;38;42;44;60;62;,0,1
23696328431744,46;,0,1
23696378763456,42;,0,1
23696378763904,35;,0,1
23696328432512,34;,0,1
23695338573824,34;35;42;46;59;62;,0,1
23702854766592,34;38;44;46;50;52;,0,1
23703928508416,35;38;42;46;50;51;,0,1
23706075992064,34;35;42;44;51;52;,0,1
23675776350976,62;,0,1
23675977677568,50;,0,1
23675809905536,58;,0,1
23675910568832,52;,0,1
23675675688064,62;,0,1
23675977677952,44;,0,1
23675709242624,58;,1,0
23675910569216,46;,0,1
23675709243008,52;,1,0
23675809906304,46;,0,1
23675675688832,50;,0,1
23675776352128,44;,0,1
23674937487360,44;46;50;52;58;62;,0.5,0.5
23676883647040,62;,0,1
23677051419200,52;,0,1
23676833315712,60;,0,1
23677017865088,49;,0,1
23676782984256,60;,1,0
23677017865280,46;,0,1
23676699098368,62;,0,1
23677051419904,41;,0,1
23676782984960,49;,1,0
23676833316608,46;,0,1
23676699099008,52;,0,1
23676883648384,41;,0,1
23676011229184,41;46;49;52;60;62;,0.5,0.5
23681145059904,60;,0,1
23681312832064,50;,1,0
23681128282880,58;,0,1
23681279277824,49;,0,1
23681044397120,58;,1,0
23681279278144,44;,0,1
23680994065536,60;,0,1
23681312832640,41;,1,0
23681044397696,49;,1,0
23681128283776,44;,0,1
23680994066176,50;,0,1
23681145061120,41;,0,1
23680306196480,41;44;49;50;58;60;,0.5,0.5
23684399839360,62;,0,1
23684567611520,52;,0,1
23684366285184,60;,0,1
23684534057344,50;,0,1
23684534058112,38;,0,1
23684567612672,34;,0,1
23684366286592,38;,0,1
23684399841152,34;,0,1
