GameState,PossibleArrows,WinProb,TieProb
0411620024394100,21;50;,1,0
0411620024394200,17;53;,0,1
0411620024395000,21;41;,1,0
0411620024395300,17;42;,0,1
0411620024390000,17;21;41;42;50;53;,0.5,0.5
0411000024390000,17;21;22;41;42;46;49;50;53;58;61;62;,0.833333,0.166667
0411213924415062,,0,1
0411213924415000,62;,0,1
0411216224415000,39;,0,0
0411210024415000,39;62;,0.5,0.5
0411213824415558,,1,0
0411213824415500,58;,0,0
0411215824415500,38;,0,1
0411210024415500,38;58;,0.5,0.5
0411213824415800,55;,0,0
0411215524415800,38;,0,0
0411210024415800,38;55;,1,0
0411213924416200,50;,0,1
0411215024416200,39;,1,0
0411210024416200,39;50;,0,1
0411210024410000,38;39;50;55;58;62;,0.333333,0.666667
0411223924415358,,0,1
0411223924415300,58;,0,1
0411225824415300,39;,1,0
0411220024415300,39;58;,0,1
0411223424415561,,0,0
0411223424415500,61;,1,0
0411226124415500,34;,1,0
0411220024415500,34;61;,0,1
0411223924415800,53;,0,1
0411225324415800,39;,0,0
0411220024415800,39;53;,0.5,0.5
0411223424416100,55;,1,0
0411225524416100,34;,0,1
0411220024416100,34;55;,0,1
0411220024410000,34;39;53;55;58;61;,0.833333,0.166667
0411233824415061,,0,1
0411233824415000,61;,0,1
0411236124415000,38;,0,1
0411230024415000,38;61;,0,1
0411233424415362,,0,0
0411233424415300,62;,1,0
0411236224415300,34;,1,0
0411230024415300,34;62;,0,1
0411233824416100,50;,0,1
0411235024416100,38;,1,0
0411230024416100,38;50;,0,1
0411233424416200,53;,1,0
0411235324416200,34;,1,0
0411230024416200,34;53;,0,1
0411230024410000,34;38;50;53;61;62;,0.833333,0.166667
0411346224415300,23;,0,1
0411340024415300,23;62;,0,1
0411346124415500,22;,0,0
0411340024415500,22;61;,0.5,0.5
0411345524416100,22;,0,0
0411340024416100,22;55;,0.5,0.5
0411345324416200,23;,0,1
0411340024416200,23;53;,0,1
0411340024410000,22;23;53;55;61;62;,0.666667,0.333333
0411386124415000,23;,0,0
0411380024415000,23;61;,0.5,0.5
0411385824415500,21;,0,0
0411380024415500,21;58;,1,0
0411385524415800,21;,0,0
0411380024415800,21;55;,1,0
0411385024416100,23;,0,0
0411380024416100,23;50;,0.5,0.5
0411380024410000,21;23;50;55;58;61;,0,1
0411396224415000,21;,0,0
0411390024415000,21;62;,0.5,0.5
0411395824415300,22;,1,0
0411390024415300,22;58;,0,1
0411395324415800,22;,0,0
0411390024415800,22;53;,0.5,0.5
0411395024416200,21;,1,0
0411390024416200,21;50;,0,1
0411390024410000,21;22;50;53;58;62;,0.666667,0.333333
0411500024416100,23;38;,0.5,0.5
0411500024416200,21;39;,0,1
0411500024410000,21;23;38;39;61;62;,0.833333,0.166667
0411530024415800,22;39;,1,0
0411530024416200,23;34;,0,1
0411530024410000,22;23;34;39;58;62;,0.333333,0.666667
0411550024415800,21;38;,1,0
0411550024416100,22;34;,0.5,0.5
0411550024410000,21;22;34;38;58;61;,0,1
0411580024415300,22;39;,0,1
0411580024415500,21;38;,0.5,0.5
0411580024410000,21;22;38;39;53;55;,0.5,0.5
0411610024415000,23;38;,0.5,0.5
0411610024415500,22;34;,0.5,0.5
0411610024410000,22;23;34;38;50;55;,0.333333,0.666667
0411620024415000,21;39;,1,0
0411620024415300,23;34;,0,1
0411620024410000,21;23;34;39;50;53;,0.333333,0.666667
0411000024410000,21;22;23;34;38;39;50;53;55;58;61;62;,0.833333,0.166667
0411173924425362,,0,0
0411173924425300,62;,1,0
0411176224425300,39;,1,0
0411170024425300,39;62;,0,1
0411173824425561,,0,1
0411173824425500,61;,0,1
0411176124425500,38;,0,1
0411170024425500,38;61;,0,1
0411173824426100,55;,0,1
0411175524426100,38;,0,0
0411170024426100,38;55;,0.5,0.5
0411173924426200,53;,1,0
0411175324426200,39;,1,0
0411170024426200,39;53;,0,1
