GameState,PossibleArrows,WinProb,TieProb
0308570022550000,28;29;34;37;42;44;,0.833333,0.166667
0308600022550000,26;29;33;37;41;42;,0.333333,0.666667
0308610022550000,26;28;33;34;41;44;,0.833333,0.166667
0308000022550000,26;28;29;33;34;37;41;42;44;57;60;61;,0.875,0.125
0308260022570000,37;39;44;47;52;53;,0,1
0308280022570000,34;37;42;47;53;55;,0,1
0308290022570000,34;39;42;44;52;55;,0,1
0308340022570000,28;29;44;47;53;55;,0,1
0308370022570000,26;28;42;47;52;55;,0,1
0308390022570000,26;29;42;44;52;53;,0,1
0308420022570000,28;29;37;39;52;55;,0,1
0308440022570000,26;29;34;39;53;55;,0,1
0308470022570000,26;28;34;37;52;53;,0,1
0308520022570000,26;29;37;39;42;47;,0,1
0308530022570000,26;28;34;39;44;47;,0,1
0308550022570000,28;29;34;37;42;44;,0,1
0308000022570000,26;28;29;34;37;39;42;44;47;52;53;55;,1,0
0308280022580000,37;39;41;47;49;53;,0,1
0308290022580000,33;39;44;47;49;52;,0,1
0308310022580000,33;37;41;44;52;53;,0.333333,0.666667
0308330022580000,29;31;44;47;52;53;,0.333333,0.666667
0308370022580000,28;31;41;47;49;52;,0,1
0308390022580000,28;29;41;44;49;53;,0,1
0308410022580000,28;31;37;39;52;53;,0,1
0308440022580000,29;31;33;39;49;53;,0,1
0308470022580000,28;29;33;37;49;52;,0,1
0308490022580000,28;29;37;39;44;47;,0,1
0308520022580000,29;31;33;37;41;47;,0,1
0308530022580000,28;31;33;39;41;44;,0,1
0308000022580000,28;29;31;33;37;39;41;44;47;49;52;53;,1,0
0308260022600000,33;37;41;47;53;55;,0.333333,0.666667
0308290022600000,33;34;42;47;49;55;,0,1
0308310022600000,34;37;41;42;49;53;,0.833333,0.166667
0308330022600000,26;29;42;47;53;55;,0.5,0.5
0308340022600000,29;31;41;47;49;53;,0.5,0.5
0308370022600000,26;31;41;42;49;55;,0,1
0308410022600000,26;31;34;37;53;55;,0.5,0.5
0308420022600000,29;31;33;37;49;55;,0,1
0308470022600000,26;29;33;34;49;53;,0.333333,0.666667
0308490022600000,29;31;34;37;42;47;,0.333333,0.666667
0308530022600000,26;31;33;34;41;47;,0.333333,0.666667
0308550022600000,26;29;33;37;41;42;,0,1
0308000022600000,26;29;31;33;34;37;41;42;47;49;53;55;,0.833333,0.166667
0308260022610000,33;39;41;44;52;55;,0.666667,0.333333
0308280022610000,34;39;41;42;49;55;,0,1
0308310022610000,33;34;42;44;49;52;,1,0
0308330022610000,26;31;42;44;52;55;,1,0
0308340022610000,28;31;41;44;49;55;,0.833333,0.166667
0308390022610000,26;28;41;42;49;52;,0.833333,0.166667
0308410022610000,26;28;34;39;52;55;,0.833333,0.166667
0308420022610000,28;31;33;39;49;52;,0.833333,0.166667
0308440022610000,26;31;33;34;49;55;,0.666667,0.333333
0308490022610000,28;31;34;39;42;44;,1,0
0308520022610000,26;31;33;39;41;42;,0.833333,0.166667
0308550022610000,26;28;33;34;41;44;,0.333333,0.666667
0308000022610000,26;28;31;33;34;39;41;42;44;49;52;55;,0.583333,0.416667
0308000022000000,26;28;29;31;33;34;37;39;41;42;44;47;49;52;53;55;57;58;60;61;,0.816667,0.183333
0310325522254461,,0,1
0310325522254400,61;,0,1
0310326122254455,,0,0
0310326122254400,55;,1,0
0310320022254400,55;61;,0,1
0310325322254760,,1,0
0310325322254700,60;,0,0
0310326022254753,,0,0
0310326022254700,53;,1,0
0310320022254700,53;60;,0.5,0.5
0310324722255360,,0,1
0310324722255300,60;,0,1
0310326022255300,47;,1,0
0310320022255300,47;60;,0,1
0310324422255561,,0,1
0310324422255500,61;,0,1
0310326122255500,44;,1,0
0310320022255500,44;61;,0,1
0310324722256000,53;,0,1
0310325322256000,47;,0,0
0310320022256000,47;53;,0.5,0.5
0310324422256100,55;,0,1
0310325522256100,44;,0,1
0310320022256100,44;55;,0,1
0310320022250000,44;47;53;55;60;61;,0.666667,0.333333
0310375522254060,,1,0
0310375522254000,60;,0,0
0310376022254055,,1,0
0310376022254000,55;,0,0
0310370022254000,55;60;,1,0
0310375222254756,,1,0
0310375222254700,56;,0,0
0310375622254752,,1,0
0310375622254700,52;,0,0
0310370022254700,52;56;,1,0
0310374722255256,,1,0
0310374722255200,56;,0,0
0310375622255200,47;,0,0
0310370022255200,47;56;,1,0
0310374022255560,,1,0
