GameState,PossibleArrows,WinProb,TieProb
14330061774080,46;,0,1
14329860447872,52;,1,0
14329961111168,46;,1,0
14329826893696,50;,0,1
14329927556992,44;,0,1
14329088692224,44;46;50;52;58;62;,1,0
14331034851904,62;,0,1
14331202624064,52;,1,0
14330984520576,60;,0,1
14331169069952,49;,1,0
14330934189120,60;,1,0
14331169070144,46;,1,0
14330850303232,62;,0,1
14331202624768,41;,1,0
14330934189824,49;,1,0
14330984521472,46;,0,1
14330850303872,52;,0,1
14331034853248,41;,0,1
14330162434048,41;46;49;52;60;62;,1,0
14335296264768,60;,1,0
14335464036928,50;,1,0
14335279487744,58;,1,0
14335430482688,49;,1,0
14335195601984,58;,1,0
14335430483008,44;,1,0
14335145270400,60;,1,0
14335464037504,41;,1,0
14335195602560,49;,1,0
14335279488640,44;,1,0
14335145271040,50;,1,0
14335296265984,41;,1,0
14334457401344,41;44;49;50;58;60;,1,0
14338551044224,62;,0,1
14338718816384,52;,0,1
14338517490048,60;,0,1
14338685262208,50;,1,0
14338685262976,38;,1,0
14338718817536,34;,0,1
14338517491456,38;,0,1
14338551046016,34;,0,1
14337678626816,34;38;50;52;60;62;,1,0
14341738715200,62;,0,1
14341940041792,50;,1,0
14341721938304,58;,1,0
14341872933248,49;,1,0
14341872933952,38;,1,0
14341940042880,33;,1,0
14341721939584,38;,1,0
14341738717056,33;,0,1
14340899852288,33;38;49;50;58;62;,1,0
14343919753280,58;,1,0
14344020416576,52;,1,0
14343869421696,60;,1,0
14344053971072,49;,1,0
14344053972032,34;,1,0
14344020417792,33;,1,0
14343919754880,33;,1,0
14343869423360,34;,1,0
14343047335936,33;34;49;52;58;60;,1,0
14347275196544,46;,0,1
14347241642368,44;,0,1
14347241642752,38;,0,1
14347275197312,34;,0,1
14346268561408,34;38;44;46;58;60;,1,0
14348382492736,44;,0,1
14348348938624,41;,1,0
14348348938816,38;,1,0
14348382493440,33;,0,1
14347342303232,33;38;41;44;60;62;,1,0
14350462867520,46;,0,1
14350529976448,41;,1,0
14350529976896,34;,1,0
14350462868352,33;,0,1
14349489786880,33;34;41;46;58;62;,1,0
14355932237824,33;38;44;46;49;52;,1,0
14358079721472,34;38;41;46;49;50;,1,0
14360227205120,33;34;41;44;50;52;,1,0
14329961114240,61;,0,1
14330112109184,52;,0,1
14329977891584,58;,1,0
14330061777664,53;,0,1
14329793342720,61;,0,1
14330112109824,42;,0,1
14329826897216,58;,1,0
14330061778240,44;,0,1
14329826897536,53;,1,0
14329977892480,44;,1,0
14329793343296,52;,0,1
14329961115456,42;,0,1
14329088696320,42;44;52;53;58;61;,1,0
14331051633216,60;,1,0
14331169073728,53;,0,1
14330984524544,61;,0,1
14331185851136,49;,1,0
14330900638784,61;,1,0
14331185851456,44;,1,0
14330850307392,60;,0,1
14331169074496,41;,0,1
14330850307840,53;,0,1
14331051634432,41;,1,0
14330900639552,49;,1,0
14330984525632,44;,0,1
14330162438144,41;44;49;53;60;61;,1,0
14334256081472,58;,1,0
14334356744768,52;,1,0
14334205749888,60;,1,0
14334390299264,49;,1,0
14334088309824,60;,1,0
14334390299712,42;,1,0
14334071532800,58;,1,0
14334356745472,41;,1,0
14334071533184,52;,1,0
14334256082560,41;,1,0
14334088310528,49;,1,0
14334205751040,42;,1,0
14333383663616,41;42;49;52;58;60;,1,0
14338567825536,60;,0,1
14338685266048,53;,0,1
14338551048512,58;,1,0
14338651711808,52;,0,1
14338651712768,37;,0,1
14338685267264,34;,0,1
14338551049856,37;,1,0
14338567827200,34;,0,1
14337678630912,34;37;52;53;58;60;,1,0
14339624790080,61;,0,1
14339775785024,52;,0,1
14339574458688,60;,0,1
14339759008064,49;,1,0
14339759008832,37;,1,0
14339775786240,33;,0,1
14339574460160,37;,0,1
14339624791872,33;,0,1
14338752372736,33;37;49;52;60;61;,1,0
14341789050944,58;,1,0
14341872937024,53;,0,1
14341721942144,61;,0,1
14341923268736,49;,1,0
14341923269696,34;,1,0
14341872938304,33;,0,1
14341789052544,33;,1,0
14341721943872,34;,0,1
14340899856384,33;34;49;53;58;61;,1,0
14347291977856,44;,0,1
14347275200832,42;,0,1
14347275201152,37;,0,1
14347291978496,34;,0,1
14346268565504,34;37;42;44;60;61;,0.5,0.5
14350513203264,42;,1,0
14350462871872,41;,1,0
14350462872128,37;,1,0
14350513203840,33;,1,0
14349489790976,33;37;41;42;58;61;,1,0
14351536613440,44;,0,1
14351570167936,41;,1,0
14351570168384,34;,1,0
14351536614144,33;,0,1
14350563532800,33;34;41;44;58;60;,1,0
14355932241920,33;37;41;44;52;53;,1,0
14358079725568,34;37;41;42;49;53;,1,0
14359153467392,33;34;42;44;49;52;,1,0
14324609194624,62;,1,0
14324760189568,53;,1,0
14324558863232,61;,1,0
14324743412608,50;,1,0
14324491754624,61;,1,0
14324743412864,46;,1,0
14324424645952,62;,0,1
14324760190272,42;,1,0
14324491755328,50;,1,0
14324558864192,46;,1,0
