GameState,PossibleArrows,WinProb,TieProb
1216250055580000,3;5;37;38;43;46;,1,0
1216290055580000,1;3;35;38;41;46;,1,0
1216300055580000,1;5;35;37;41;43;,1,0
1216350055580000,1;5;29;30;41;46;,1,0
1216370055580000,1;3;25;30;43;46;,1,0
1216380055580000,3;5;25;29;41;43;,1,0
1216410055580000,3;5;29;30;35;38;,1,0
1216430055580000,1;5;25;30;37;38;,1,0
1216460055580000,1;3;25;29;35;37;,1,0
1216000055580000,1;3;5;25;29;30;35;37;38;41;43;46;,1,0
1216250055590000,5;6;34;37;42;46;,1,0
1216260055590000,1;5;37;38;41;46;,1,0
1216290055590000,1;6;34;38;41;42;,1,0
1216340055590000,5;6;25;29;41;46;,1,0
1216370055590000,1;6;25;26;42;46;,1,0
1216380055590000,1;5;26;29;41;42;,1,0
1216410055590000,5;6;26;29;34;38;,1,0
1216420055590000,1;6;25;29;37;38;,1,0
1216460055590000,1;5;25;26;34;37;,1,0
1216000055590000,1;5;6;25;26;29;34;37;38;41;42;46;,1,0
1216250055610000,3;6;34;38;42;43;,0,1
1216260055610000,1;6;35;38;41;43;,0.5,0.5
1216300055610000,1;3;34;35;41;42;,0,1
1216340055610000,3;6;25;30;41;43;,0,1
1216350055610000,1;6;26;30;41;42;,0.5,0.5
1216380055610000,1;3;25;26;42;43;,0,1
1216410055610000,3;6;26;30;34;35;,0,1
1216420055610000,1;3;25;30;35;38;,0,1
1216430055610000,1;6;25;26;34;38;,0,1
1216000055610000,1;3;6;25;26;30;34;35;38;41;42;43;,1,0
1216000055000000,1;3;5;6;25;26;29;30;34;35;37;38;41;42;43;46;57;58;59;61;,0.958333,0.0416667
1217260055560000,3;5;37;38;43;46;,1,0
1217290055560000,2;3;35;38;42;46;,1,0
1217300055560000,2;5;35;37;42;43;,1,0
1217350055560000,2;5;29;30;42;46;,1,0
1217370055560000,2;3;26;30;43;46;,1,0
1217380055560000,3;5;26;29;42;43;,1,0
1217420055560000,3;5;29;30;35;38;,1,0
1217430055560000,2;5;26;30;37;38;,1,0
1217460055560000,2;3;26;29;35;37;,1,0
1217000055560000,2;3;5;26;29;30;35;37;38;42;43;46;,0,1
1217240055580000,5;6;35;37;43;46;,1,0
1217290055580000,3;6;32;35;40;46;,1,0
1217300055580000,3;5;32;37;40;43;,1,0
1217320055580000,3;5;29;30;43;46;,1,0
1217350055580000,5;6;24;29;40;46;,1,0
1217370055580000,3;6;24;30;40;43;,1,0
1217400055580000,3;6;29;30;35;37;,1,0
1217430055580000,5;6;24;30;32;37;,1,0
1217460055580000,3;5;24;29;32;35;,1,0
1217000055580000,3;5;6;24;29;30;32;35;37;40;43;46;,0.833333,0.166667
1217240055590000,2;5;37;38;42;46;,1,0
1217260055590000,5;6;32;37;40;46;,1,0
1217290055590000,2;6;32;38;40;42;,1,0
1217320055590000,5;6;26;29;42;46;,1,0
