GameState,PossibleArrows,WinProb,TieProb
9801124232960,23;29;,1,0
9801124233024,20;31;,1,0
9805419200000,21;31;,0,1
9805419200320,23;24;,1,0
9808640425472,20;29;,0,1
9808640425728,21;24;,0,1
9758174556160,20;21;23;24;29;31;40;44;47;56;60;61;,1,0
9778575662592,28;47;,0,1
9778575662848,31;40;,1,0
9779649404416,31;43;,0,1
9779649404608,24;47;,1,0
9782870630080,28;40;,1,0
9782870630144,24;43;,1,0
9783944371904,20;47;,1,0
9783944371968,23;43;,1,0
9788239339008,19;47;,0,1
9788239339200,23;40;,0,1
9791460564480,20;43;,0,1
9791460564736,19;40;,1,0
9801124241088,23;28;,1,0
9801124241152,19;31;,1,0
9804345466368,20;31;,0,1
9804345466624,23;24;,1,0
9808640433664,19;28;,0,1
9808640433856,20;24;,1,0
9758174564352,19;20;23;24;28;31;40;43;47;56;59;60;,1,0
9778575670784,29;44;,0,1
9778575671104,28;40;,1,0
9779649412800,29;40;,0,1
9779649412928,24;43;,1,0
9780723154432,28;43;,0,1
9780723154624,24;44;,1,0
9783944380096,21;44;,1,0
9783944380224,20;43;,1,0
9788239347200,21;43;,0,1
9788239347520,19;40;,1,0
9789313089024,19;44;,0,1
9789313089216,20;40;,0,1
9801124249280,20;29;,0,1
9801124249408,19;28;,1,0
9804345474560,21;28;,0,1
9804345474880,20;24;,1,0
9805419216384,19;29;,0,1
9805419216576,21;24;,0,1
9758174572544,19;20;21;24;28;29;40;43;44;56;59;61;,1,0
9758174576640,19;20;21;28;29;31;43;44;47;51;53;55;,0,1
9758174588928,20;21;23;24;28;29;40;44;47;48;53;55;,0.833333,0.166667
9758174593024,19;21;23;24;29;31;40;43;47;48;51;53;,1,0
9758174597120,19;20;23;24;28;31;40;43;44;48;51;55;,1,0
9847798402365,,0,1
9847295085824,30;61;,0,1
9847764847998,,0,1
9847295085888,28;62;,0,1
9847295086400,30;52;,0,1
9847295086464,28;53;,0,1
9848855366910,,0,1
9848368827584,29;62;,0,1
9848872144251,,0,1
9848368827712,30;59;,1,0
9848368828096,30;53;,0,1
9848368828288,29;51;,1,0
9850986073341,,0,1
9850516311232,28;61;,1,0
9851002850619,,0,1
9850516311296,29;59;,1,0
9850516311744,29;52;,0,1
9850516311872,28;51;,1,0
9856958762176,22;61;,0,1
9856958762304,19;62;,0,1
9856958762816,22;51;,0,1
9856958762880,19;53;,0,1
9858032504000,20;62;,0,1
9858032504064,22;59;,0,1
9858032504512,22;52;,0,1
9858032504704,20;51;,1,0
9859106245888,19;61;,1,0
9859106245952,20;59;,1,0
9859106246336,20;53;,0,1
9859106246464,19;52;,1,0
9881654824768,22;28;,1,0
9881654824832,20;29;,1,0
9882728566464,22;29;,0,1
9882728566592,19;30;,1,0
9883802308288,20;30;,0,1
9883802308480,19;28;,0,1
9890244758784,22;29;,1,0
9890244758848,20;30;,1,0
9892392242368,22;28;,1,0
9892392242432,19;30;,1,0
9893465984192,20;29;,0,1
9893465984320,19;28;,0,1
9826893987840,19;20;22;28;29;30;51;52;53;59;61;62;,0.833333,0.166667
9848872156221,,0,1
9848368839680,30;61;,0,1
9848771493246,,1,0
9848368840000,24;62;,1,0
9848368840512,30;48;,1,0
9848368840576,24;53;,1,0
9849912343614,,0,1
9849442581504,28;62;,0,1
9849945898296,,0,1
9849442581760,30;56;,1,0
9849442582016,30;52;,0,1
9849442582400,28;48;,1,0
9850918976829,,1,0
9850516323584,24;61;,1,0
9850986085752,,0,1
9850516323648,28;56;,1,0
9850516323840,28;53;,0,1
9850516324160,24;52;,1,0
9852663807232,22;61;,1,0
9852663807296,20;62;,1,0
9852663807808,22;52;,1,0
9852663807872,20;53;,1,0
9856958774272,21;62;,0,1
9856958774592,22;56;,1,0
9856958774784,22;53;,0,1
9856958775168,21;48;,1,0
9859106257920,20;61;,0,1
9859106258176,21;56;,1,0
9859106258432,21;52;,0,1
9859106258752,20;48;,1,0
9878433611584,20;30;,1,0
9878433611648,21;28;,1,0
9882728578560,21;30;,0,1
9882728578880,22;24;,1,0
9883802320384,22;28;,0,1
9883802320768,20;24;,1,0
9887023545600,21;30;,1,0
9887023545664,22;28;,1,0
9892392254464,20;30;,0,1
9892392254720,22;24;,1,0
9893465996288,21;28;,0,1
9893465996608,20;24;,1,0
9826894000128,20;21;22;24;28;30;48;52;53;56;61;62;,1,0
9847781641278,,0,1
9847295101952,29;62;,0,1
9847798418808,,0,1
9847295102272,30;56;,1,0
9847295102464,30;53;,0,1
9847295102848,29;48;,1,0
9849945902139,,0,1
9849442585600,30;59;,1,0
9849845239038,,1,0
9849442585792,24;62;,1,0
9849442586304,30;48;,1,0
9849442586496,24;51;,1,0
9851002866936,,0,1
9850516327616,29;56;,1,0
9850918980987,,1,0
9850516327744,24;59;,1,0
9850516327936,29;51;,1,0
9850516328128,24;53;,1,0
9852663811264,21;62;,1,0
9852663811392,22;59;,1,0
9852663811776,22;53;,1,0
9852663811968,21;51;,1,0
9858032520192,19;62;,0,1
9858032520384,22;56;,1,0
9858032520704,22;51;,0,1
9858032521088,19;48;,1,0
9859106262016,21;59;,1,0
9859106262336,19;56;,1,0
9859106262528,19;53;,0,1
9859106262720,21;48;,1,0
9878433615552,21;30;,1,0
9878433615744,19;29;,1,0
9881654840832,22;29;,1,0
9881654841216,21;24;,1,0
9883802324480,19;30;,0,1
9883802324672,22;24;,1,0
9887023549632,22;29;,1,0
9887023549760,19;30;,1,0
9890244774912,21;30;,1,0
9890244775232,22;24;,1,0
9893466000384,19;29;,0,1
9893466000576,21;24;,1,0
9826894004224,19;21;22;24;29;30;48;51;53;56;59;62;,1,0
9847764872253,,0,0
9847295110144,28;61;,0,1
9847781649720,,0,0
9847295110400,29;56;,1,0
9847295110656,29;52;,0,1
9847295110976,28;48;,1,0
9848855391291,,0,0
9848368851968,29;59;,0,1
9848771505405,,1,0
9848368852160,24;61;,1,0
9848368852672,29;48;,1,0
